plant_id_eia,max_mw,mean_mw,frac_off,ctypes,ttypes,n_cool,plant_name_eia,state,latitude,longitude,fuel
10771,,0.0,,,,,Hopewell Power Station,VA,37.297834,-77.282982,waste
55285,289.0,24.67577413479053,0.823884335154827,,,,Wolf Hills Energy,VA,36.6644,-82.1044,gas
710,2868.0,2077.0114981785064,0.0,RI,MW,3.0,Jack McDonough,GA,33.8239,-84.4758,gas
7325,166.0,99.0389344262295,0.009904371584699454,,,,San Jacinto Steam Electric Station,TX,29.694838,-95.040622,gas
55810,144.0,3.303734061930783,0.9412568306010929,,,,Gilroy Peaking Energy Center,CA,36.999,-121.5363,gas
55349,390.0,259.12841530054646,0.12966757741347906,,,,Pleasants Energy LLC,WV,39.3325,-81.3642,gas
565,17.0,0.01639344262295082,0.9981785063752276,,,,Torrington Terminal,CT,41.776109,-73.120886,oil
2446,117.0,76.66302367941712,0.17520491803278687,RI,MW,1.0,Maddox,NM,32.714224,-103.301469,gas
55183,627.0,377.7000227686703,0.18806921675774135,RI,MW,2.0,Nelson Energy Center,IL,41.774444,-89.607222,gas
59093,142.0,104.72438524590164,0.10154826958105646,,,,Holland Energy Park,MI,42.7925,-86.092222,gas
55703,,0.0,,,,,Memphis Refinery,TN,35.0836,-90.0825,
1104,116.0,0.8208105646630237,0.9891848816029144,ON,,1.0,Burlington (IA),IA,40.7412,-91.116667,gas
55251,555.0,83.52345173041894,0.8058970856102003,,,,Gleason Generating Facility,TN,36.2454,-88.612,gas
55522,424.0,46.94683515482696,0.6240892531876139,,,,Sundance,AZ,32.9285,-111.5899,gas
55524,1433.0,1075.9873633879781,0.05714936247723133,RI,MW,1.0,York Energy Center,PA,39.7375,-76.306666,gas
56102,560.0,333.8795537340619,0.023451730418943533,DC,MD,1.0,Currant Creek,UT,39.82144,-111.89345,gas
56108,100.0,3.947290528233151,0.9255464480874317,,,,T J Labbe Electric Generating,LA,30.2554,-92.0433,gas
61028,1036.0,636.6512978142076,0.25147996357012753,RF,MW,1.0,Hickory Run Energy Station,PA,40.994444,-80.43,gas
61242,96.0,7.716530054644808,0.8655510018214936,,,,Victoria Port Power LLC,TX,28.7,-96.945409,gas
62192,1218.0,951.266393442623,0.1470856102003643,RI,MW,1.0,Blue Water Energy Center,MI,42.773716,-82.479331,gas
6081,307.0,4.3326502732240435,0.9600409836065574,RI,MW,1.0,Stony Brook,MA,42.1978,-72.5106,oil
6139,1122.0,533.9212204007285,0.006147540983606557,RC,MW,1.0,Welsh,TX,33.05522,-94.839993,coal
8027,349.0,38.17998633879781,0.8140938069216758,,,,Blue Lake,MN,44.7855,-93.4315,gas
8059,149.0,33.70207194899818,0.6509562841530054,RC,,1.0,Comanche (OK),OK,34.5431,-98.3244,gas
55148,184.0,20.51775956284153,0.8252504553734062,,,,Worthington Generation LLC,IN,39.0708,-87.0128,gas
55694,724.0,450.71778233151184,0.2207422586520947,RI,MW,1.0,Quantum Choctaw Power LLC,MS,33.3792,-89.2089,gas
57943,239.0,130.21584699453553,0.02459016393442623,,,,Lonesome Creek Station,ND,47.796667,-103.57861,gas
58260,1530.0,1085.6917122040072,0.19592440801457195,DC,MD,1.0,Brunswick County Power Station,VA,36.765,-77.713889,gas
58478,70.0,17.09335154826958,0.6849954462659381,,,,LEPA Unit No. 1,LA,29.691111,-91.192778,gas
59073,212.0,172.99886156648452,0.0010245901639344263,,,,Cove Point LNG Terminal,MD,38.385456,-76.409796,
1866,,0.0,,,,,Wyandotte,MI,42.2081,-83.1453,gas
1913,331.0,7.926912568306011,0.9230418943533698,,,,Inver Hills,MN,44.781,-93.042,gas
7962,103.0,9.035177595628415,0.8778460837887068,,,,Warren F Sam Beasley Generation Station,DE,39.279179,-75.623928,gas
7964,198.0,13.597791438979964,0.8151183970856102,,,,Peno Creek,MO,39.3531,-91.2295,gas
7967,84.0,15.021402550091075,0.5599954462659381,,,,Lordsburg Generating,NM,32.35051,-108.69799,gas
55405,1100.0,460.6329690346084,0.30714936247723135,DC,MD,3.0,Athens Generating Plant,NY,42.2728,-73.8492,gas
55415,734.0,88.57035519125684,0.7706056466302368,,,,Vandolah Power Station,FL,27.523607,-81.923951,gas
126,267.0,125.52390710382514,0.25250455373406194,RI,MW,2.0,H Wilson Sundt Generating Station,AZ,32.16,-110.9047,gas
1379,1191.0,725.6993397085611,0.0,ON,,1.0,Shawnee,KY,37.1517,-88.775,coal
2707,0.0,0.0,1.0,,,,Blewett,NC,34.9833,-79.8775,oil
2712,1094.0,413.77868852459017,0.2519353369763206,"OC,RI",MW,4.0,Roxboro,NC,36.4833,-79.0731,coal
7829,220.0,24.49476320582878,0.8401639344262295,,,,Smarr Energy Center,GA,32.9842,-83.8464,gas
55499,49.0,0.56841985428051,0.9844034608378871,,,,CalPeak Power Vaca Dixon Peaker Plant,CA,38.398867,-121.923973,gas
880023,,0.0,,,,,Kneeland Station,MA,42.35,-71.0583,
54749,52.0,1.4258879781420766,0.9633424408014571,,,,Goal Line LP,CA,33.1185,-117.0995,gas
55011,269.0,87.03312841530055,0.5793488160291439,RI,MW,1.0,LSP-Whitewater LP,WI,42.855463,-88.72992,gas
55039,149.0,48.525387067395265,0.5711520947176685,,,,Rio Bravo,NM,35.026,-106.644,gas
66604,342.0,46.666969696969694,0.7754545454545455,,,,Remy Jade Power Station,TX,29.848372,-95.0164,gas
2514,85.0,0.3629326047358834,0.9875910746812386,,,,Glenwood,NY,40.827149,-73.647473,oil
7845,1313.0,409.22677595628414,0.16063296903460839,RI,MW,1.0,Lagoon Creek,TN,35.6578,-89.3964,gas
7863,93.0,3.1585837887067396,0.9386384335154827,,,,Elk Mound,WI,44.902814,-91.568096,gas
55332,642.0,46.78142076502732,0.8136384335154827,,,,Washington County Power LLC,GA,33.092239,-82.979992,gas
5083,184.0,7.9533242258652095,0.9132513661202186,,,,Cumberland (NJ),NJ,39.3757,-74.9654,gas
6018,651.0,286.9729052823315,0.3242258652094718,RI,MW,1.0,East Bend,KY,38.9036,-84.8514,coal
10298,360.0,265.4566256830601,0.0,,,,Bayou Cogen Plant,TX,29.6225,-95.0458,gas
54466,124.0,82.32274590163935,0.2843806921675774,RI,MW,1.0,Orlando Cogen LP,FL,28.442623,-81.412343,gas
55455,1070.0,487.50409836065575,0.03301457194899818,RI,MW,2.0,Red Hawk,AZ,33.334562,-112.840641,gas
56292,342.0,18.002959927140257,0.8918488160291439,,,,Hamlet Generating Facility,NC,34.842311,-79.736087,gas
2082,49.0,0.0584016393442623,0.9974954462659381,,,,Fairgrounds,MO,38.5935,-92.2206,oil
7754,190.0,3.1487932604735884,0.9701730418943534,,,,Nodaway,MO,40.2877,-94.7913,gas
55204,119.0,0.19729052823315119,0.9966985428051002,,,,Kinmundy,IL,38.7619,-89.0128,gas
55215,1215.0,876.6296675774134,0.047928051001821494,RI,MW,2.0,Odessa-Ector Power Plant,TX,31.8403,-102.3264,gas
55217,627.0,415.0251593806922,0.03745446265938069,RI,MW,1.0,Los Medanos Energy Center,CA,38.030071,-121.873004,gas
4050,421.0,255.64116575591984,0.10268670309653916,ON,,1.0,Edgewater,WI,43.715142,-87.705863,coal
56259,650.0,340.45878870673954,0.17884790528233152,HRI,WD,1.0,Empire Generating Co LLC,NY,42.625239,-73.750021,gas
50491,,0.0,,ON,,1.0,Axiall Natrium Plant,WV,39.7475,-80.8547,gas
50472,,0.0,,,,,"Covanta Niagara I, LLC",NY,43.0839,-79.0056,waste
55097,1196.0,693.8584927140255,0.13706739526411657,RI,MW,2.0,Lamar Power Project,TX,33.6308,-95.59,gas
55100,282.0,74.94751821493625,0.6374089253187614,,,,Rumford Power LLC,ME,44.5303,-70.5219,gas
59773,754.0,624.0161657559198,0.08788706739526411,"RI,DC",MD,2.0,Carroll County Energy,OH,40.60441,-81.05918,gas
60122,1187.0,815.1032559198543,0.0763888888888889,DC,MD,1.0,Colorado Bend II,TX,29.289415,-96.065399,gas
60264,360.0,13.46983151183971,0.9036885245901639,,,,Bacliff,TX,29.49233,-94.98483,gas
3484,484.0,210.30009107468123,0.046903460837887066,RI,MW,3.0,Nichols,TX,35.283357,-101.746423,gas
3485,197.0,97.07798269581056,0.2725409836065574,RI,MW,2.0,Plant X,TX,34.1661,-102.4114,gas
1235,93.0,6.574567395264117,0.80066029143898,,,,Great Bend - Sunflower,KS,38.41,-98.8689,gas
3008,253.0,14.926798724954462,0.7252959927140255,RI,MW,3.0,Mooreland,OK,36.43725,-99.22543,gas
3131,618.0,189.7462431693989,0.4086976320582878,RI,MW,1.0,Shawville,PA,41.06755,-78.366228,gas
3604,,0.0,,,,,J Robert Massengale,TX,33.6039,-101.8408,
136,1857.0,1243.9875910746812,0.0,"RN,RI","NW,MW",3.0,Seminole (FL),FL,29.733056,-81.632778,gas
762,,0.0,,,,,Ponca,OK,36.71979,-97.085758,
876,1135.0,277.96618852459017,0.5020491803278688,ON,,2.0,Kincaid Generation LLC,IL,39.590556,-89.496389,coal
3935,3138.0,1201.2052595628415,0.0,RN,NW,3.0,John E Amos,WV,38.4731,-81.8233,coal
3982,34.0,18.766279599271403,0.05669398907103825,,,,Bay Front,WI,46.587222,-90.9017,gas
6481,1866.0,707.5618169398907,0.028460837887067394,RI,MW,2.0,Intermountain Power Project,UT,39.509731,-112.58018,coal
6639,494.0,90.96163479052824,0.5844717668488161,RI,MW,2.0,R D Green,KY,37.6461,-87.5,gas
10865,,0.0,,RI,MW,1.0,Archer Daniels Midland Decatur,IL,39.870074,-88.890756,coal
50279,47.0,9.592440801457196,0.761384335154827,,,,Archbald Power Station,PA,41.485,-75.5406,gas
3399,2449.0,1172.3695355191257,0.08743169398907104,ON,,1.0,Cumberland (TN),TN,36.3903,-87.6539,coal
8069,983.0,349.74043715846994,0.0,RI,MW,2.0,Huntington,UT,39.3792,-111.0781,coal
55350,679.0,533.8959471766849,0.0688752276867031,RI,MW,1.0,Dresden Energy Facility,OH,40.0928,-82.0276,gas
8906,1559.0,210.60974499089252,0.31397996357012753,ON,,3.0,Astoria Generating Station,NY,40.787674,-73.912561,gas
2964,569.0,101.15300546448087,0.1979735883424408,RI,MW,3.0,Southwestern,OK,35.1009,-98.3524,gas
1082,1602.0,797.2801684881603,0.18021402550091076,"ON,RI",MW,2.0,Walter Scott Jr Energy Center,IA,41.18,-95.8408,coal
6705,759.0,430.961179417122,0.00011384335154826958,ON,,2.0,Warrick,IN,37.915,-87.3328,coal
6772,453.0,172.61111111111111,0.42019581056466304,RI,MW,1.0,Hugo,OK,34.0158,-95.3206,coal
56914,102.0,3.2871129326047357,0.9480874316939891,,,,Orange Grove Peaking Facility,CA,33.3594,-117.1114,gas
880109,,0.0,,,,,"Pratt Paper (OH), LLC",OH,40.5379994,-84.1909398,
56150,1420.0,928.0107012750456,0.015141165755919854,RI,MW,2.0,McIntosh Combined Cycle Facility,GA,32.3478,-81.1817,gas
56151,346.0,33.39560564663024,0.8468806921675774,,,,South Harper,MO,38.6803,-94.4824,gas
2790,160.0,4.65528233151184,0.9221311475409836,,,,R M Heskett,ND,46.8669,-100.8836,gas
6146,2580.0,1228.1553961748634,0.047586520947176685,RC,,1.0,Martin Lake,TX,32.2606,-94.5706,coal
6156,296.0,4.424749544626594,0.9532103825136612,ON,,1.0,New Haven Harbor,CT,41.283997,-72.904323,oil
55154,370.0,204.30100182149363,0.26035974499089254,OC,,1.0,Lost Pines 1 Power Project,TX,30.1478,-97.2714,gas
55168,623.0,373.76377504553733,0.22392987249544627,RI,MW,1.0,Bastrop Energy Center,TX,30.1458,-97.55,gas
55699,119.0,9.25455373406193,0.825136612021858,,,,Bayswater Peaking Facility LLC,NY,40.610654,-73.762218,gas
55749,105.0,62.830031876138435,0.3072632058287796,RI,MW,1.0,Hardin Generator Project,MT,45.7578,-107.6,coal
55786,95.0,5.415072859744991,0.9140482695810564,,,,Edgewood Energy LLC,NY,40.7861,-73.2931,gas
1728,154.0,10.686475409836065,0.8926457194899818,,,,Delray,MI,42.2947,-83.1019,gas
1904,564.0,268.8658925318761,0.17577413479052822,OC,,1.0,Black Dog,MN,44.8108,-93.2501,gas
1897,,0.0,,,,,M L Hibbard,MN,46.735331,-92.151711,waste
3464,365.0,4.429189435336976,0.9592440801457195,,,,Greens Bayou,TX,29.822201,-95.219429,gas
7953,299.0,126.06693989071039,0.296448087431694,,,,Evander Andrews Power Complex,ID,43.179176,-115.734315,gas
7960,316.0,15.86122495446266,0.9275956284153005,,,,Kemper County,MS,32.7976,-88.606,gas
52089,,0.0,,,,,Celanese Acetate LLC,VA,37.3439,-80.765,gas
54149,83.0,60.32365664845173,0.07058287795992714,,,,Stony Brook Cogen Plant,NY,40.916833,-73.129056,gas
55127,290.0,25.72233606557377,0.8473360655737705,,,,Manchief Electric Generating Station,CO,40.217143,-103.68504,gas
55231,598.0,454.31124772313296,0.10416666666666667,RI,MW,1.0,Liberty Electric Power Plant,PA,39.8614,-75.3358,gas
56473,48.0,1.6045081967213115,0.9574225865209471,,,,Mira Loma Peaker,CA,34.0053,-117.5604,gas
54,971.0,74.04451275045537,0.724271402550091,,,,J K Smith,KY,37.8833,-84.1017,gas
59,110.0,45.721311475409834,0.35348360655737704,RI,MW,1.0,Platte,NE,40.854765,-98.348222,coal
1364,1607.0,874.7071948998179,0.015482695810564663,"RI,ON",MW,4.0,Mill Creek (KY),KY,38.0525,-85.9103,coal
2521,6.0,0.001935336976320583,0.9996584699453552,,,,West Babylon,NY,40.695485,-73.348573,oil
58215,1068.0,759.9962431693989,0.05771857923497268,RC,,1.0,Lee Combined Cycle Plant,NC,35.373611,-78.089444,gas
880004,,0.0,,,,,GSA Central Heating,DC,38.8856,-77.0244,
880086,,0.0,,,,,"Aventine Renewable Energy, Inc.",IL,40.555,-89.6628,
26,1673.0,409.8589480874317,0.22620673952641165,"RI,ON",MW,5.0,E C Gaston,AL,33.244211,-86.458056,gas
2399,196.0,6.51183970856102,0.942167577413479,,,,PSEG Burlington Generating Station,NJ,40.076611,-74.87917,gas
55477,38.0,3.5347222222222223,0.8620218579234973,,,,Neil Simpson Gas Turbine #2,WY,44.285,-105.3786,gas
58557,645.0,426.29382969034606,0.10564663023679417,RI,MW,1.0,Mesquite Generating Station Block 1,AZ,33.345,-112.864167,gas
1416,118.0,23.190573770491802,0.6187386156648452,RC,,1.0,Arsenal Hill,LA,32.5181,-93.7611,gas
2503,14.0,0.04622040072859745,0.9966985428051002,,,,59th Street,NY,40.771285,-73.99115,gas
7848,329.0,34.30043260473588,0.7785746812386156,,,,Holden,MO,38.7538,-93.9983,gas
55065,463.0,272.2330373406193,0.18010018214936246,RI,MW,1.0,Mustang Station,TX,32.9728,-102.7417,gas
55304,98.0,9.078551912568306,0.8352686703096539,,,,Baconton Power Plant,GA,31.3869,-84.08,gas
55327,949.0,623.9795081967213,0.0,RI,MW,1.0,Baytown Energy Center,TX,29.7731,-94.9019,gas
55333,889.0,365.35223132969037,0.47370218579234974,RI,MW,1.0,Delta Energy Center,CA,38.0169,-121.8439,gas
55340,647.0,463.63012295081967,0.08014571948998178,RI,MW,1.0,Dell Power Station,AR,35.8619,-90.0253,gas
55447,173.0,1.6689435336976322,0.9668715846994536,,,,Columbia Energy Center,MO,39.0192,-92.2629,gas
55460,1111.0,720.6317167577414,0.3012295081967213,DC,,1.0,Indeck Niles Energy Center,MI,41.862114,-86.221394,gas
55470,197.0,151.14993169398906,0.05362021857923497,,,,Green Power 2,TX,29.378097,-94.932773,gas
2131,40.0,0.8002049180327869,0.9759790528233151,,,,Higginsville,MO,39.073315,-93.714748,gas
51030,198.0,91.62773224043715,0.3512067395264117,,,,Ocean State Power,RI,42.009722,-71.668909,gas
55224,450.0,16.373292349726775,0.9451275045537341,,,,Wheatland Generating Facility,IN,38.6716,-87.2931,gas
591,37.0,0.05248178506375228,0.9980646630236795,,,,Christiana,DE,39.7302,-75.5371,oil
4042,,0.0,,ON,,2.0,Valley (WI),WI,43.0303,-87.9233,gas
55292,894.0,422.61851092896177,0.3303734061930783,RI,MW,1.0,Decatur Energy Center,AL,34.6292,-87.0214,gas
298,1765.0,676.022427140255,0.20856102003642987,RI,MW,2.0,Limestone,TX,31.4219,-96.2525,coal
50607,,0.0,,,,,Trigen Energy - Schuylkill,PA,39.9422,-75.1875,
55936,182.0,7.767873406193078,0.9456967213114754,,,,NRG Rockford II Energy Center,IL,42.2383,-89.1011,gas
55951,43.0,1.1213570127504553,0.9674408014571949,,,,Agua Mansa Power Plant,CA,34.0414,-117.3603,gas
8000,251.0,57.80407559198543,0.6848816029143898,,,,Beatrice,NE,40.330184,-96.808153,gas
60356,1238.0,998.3158014571949,0.02755009107468124,RI,MW,2.0,South Field Energy,OH,40.63534,-80.678245,gas
55221,460.0,128.64389799635703,0.563752276867031,RI,MW,1.0,Harry L. Oswald,AR,34.5923,-92.2166,gas
55222,380.0,1.2852914389799637,0.9912340619307832,,,,Lincoln Generating Facility,IL,41.393315,-87.943612,gas
3149,1578.0,355.15630692167576,0.507172131147541,RN,NW,2.0,TalenEnergy Montour,PA,41.0714,-76.6672,gas
3168,90.0,0.0389344262295082,0.9993169398907104,,,,Richmond Generating Station,PA,39.984469,-75.075247,oil
3507,241.0,44.1875,0.6675774134790529,RC,,1.0,Trinidad (TX),TX,32.124519,-96.101277,gas
3754,,0.0,,,,,Burlington GT,VT,44.4814,-73.2239,oil
50109,262.0,77.24715391621129,0.587431693989071,,,,Paris Energy Center,TX,33.6968,-95.5577,gas
55192,177.0,2.4349954462659382,0.9803051001821493,,,,Osceola,FL,28.1289,-81.0978,gas
7032,300.0,13.937727686703097,0.8767076502732241,,,,Gravel Neck,VA,37.1575,-76.6911,gas
10726,196.0,39.38410746812386,0.6987704918032787,,,,Masspower,MA,42.1575,-72.5225,gas
2176,40.0,0.322632058287796,0.9804189435336976,,,,Glendive GT,MT,47.0539,-104.74,gas
3318,29.0,0.11259107468123862,0.9874772313296903,,,,Hilton Head,SC,32.208871,-80.698754,oil
7335,87.0,8.092554644808743,0.8685109289617486,,,,Richmond,IN,39.839572,-84.965682,gas
8102,2901.0,1278.8635018214936,0.19729052823315119,RN,NW,2.0,"Gavin Power, LLC",OH,38.9347,-82.1158,coal
8219,268.0,140.73360655737704,0.21983151183970856,RI,MW,1.0,Ray D Nixon,CO,38.633451,-104.70577,coal
3601,580.0,126.96584699453553,0.42213114754098363,OC,,3.0,Sim Gideon,TX,30.1456,-97.2708,gas
50729,,0.0,,,,,Clairton Works,PA,40.3097,-79.8819,gas
6651,50.0,0.024020947176684883,0.9992030965391621,,,,Moberly,MO,39.4244,-92.4837,oil
6776,,0.0,,,,,West Station (NJ),NJ,39.4912,-75.0486,
55247,528.0,62.43715846994535,0.7827868852459017,,,,"Darby Power, LLC",OH,39.7139,-83.1778,gas
55538,50.0,1.2995218579234973,0.966643897996357,,,,Escondido Energy Center,CA,33.1261,-117.1172,gas
55626,48.0,1.334471766848816,0.9620901639344263,,,,Lambie Energy Center,CA,38.221577,-121.868333,gas
1001,1149.0,530.9117714025501,0.006375227686703097,ON,MW,3.0,Cayuga,IN,39.9242,-87.4244,coal
2330,207.0,61.43283242258652,0.0325591985428051,RC,,1.0,Fort Churchill,NV,39.1281,-119.1322,gas
2832,1121.0,691.7218806921676,0.12511384335154827,RN,MW,1.0,Miami Fort,OH,39.1128,-84.8036,coal
2721,1486.0,608.2471539162113,0.19330601092896174,RI,MW,2.0,James E. Rogers Energy Complex,NC,35.22,-81.7594,coal
6101,376.0,257.3904826958106,0.07001366120218579,DC,MD,1.0,Wyodak,WY,44.290128,-105.381482,coal
55164,499.0,13.814093806921676,0.9274817850637522,,,,Bluegrass Generating Station,KY,38.3902,-85.4133,gas
55166,899.0,63.975182149362475,0.8395947176684881,,,,Broad River Energy Center,SC,35.0786,-81.575,gas
55690,1107.0,711.5911885245902,0.006489071038251366,RI,MW,1.0,Bethlehem Power Plant,PA,40.6175,-75.3147,gas
55714,866.0,532.5629553734062,0.17008196721311475,RI,MW,1.0,Magnet Cove,AR,34.4297,-92.8317,gas
58054,76.0,46.0398451730419,0.22540983606557377,,,,Burgess BioPower,NH,44.471944,-71.175278,waste
58235,64.0,7.82695810564663,0.8580373406193078,,,,Clayville,NJ,39.4245,-75.0201,gas
58427,88.0,45.15630692167577,0.19250910746812386,,,,Lansing BWL REO Town Plant,MI,42.719722,-84.551667,gas
2364,451.0,27.519353369763206,0.8921903460837887,OC,,2.0,Merrimack,NH,43.1411,-71.4692,coal
52026,88.0,7.4533242258652095,0.8463114754098361,,,,Dartmouth Power Associates LP,MA,41.6731,-70.9994,gas
54041,150.0,15.280965391621129,0.8422131147540983,,,,Lockport Energy Associates LP,NY,43.161947,-78.744971,gas
55412,647.0,367.91279599271405,0.15744535519125682,RI,MW,1.0,Osprey Energy Center Power Plant,FL,28.0525,-81.8083,gas
56556,110.0,12.841302367941712,0.7856329690346083,,,,PPS Power Plant No 1,KY,37.03385,-88.615862,gas
56532,650.0,333.9101775956284,0.34289617486338797,DC,MD,1.0,Colusa Generating Station,CA,39.3661,-122.27,gas
1268,47.0,3.016848816029144,0.9085837887067395,,,,Chanute 2,KS,37.6953,-95.4586,gas
6077,1426.0,795.4158697632058,0.02390710382513661,OC,,2.0,Gerald Gentleman,NE,41.0808,-101.1408,coal
6061,591.0,311.7916666666667,0.39423952641165755,,,,R D Morrow,MS,31.2186,-89.394,gas
7839,935.0,95.77823315118397,0.7371357012750456,,,,Ladysmith,VA,38.0722,-77.5133,gas
56674,181.0,6.684995446265938,0.9099499089253188,,,,Winchester Power Park,TX,30.0,-96.9875,gas
7981,674.0,4.352231329690346,0.9803051001821493,,,,Mill Creek (SC),SC,35.1597,-81.4306,gas
54574,264.0,42.576502732240435,0.4996584699453552,,,,Saranac Facility,NY,44.7132,-73.4557,gas
54586,,0.0,,,,,Tanner Street Generation,MA,42.632124,-71.313235,
544,135.0,0.2767531876138434,0.99408014571949,,,,Devon Station,CT,41.209797,-73.108976,oil
1396,803.0,504.989412568306,0.0692167577413479,OC,MW,2.0,Coughlin Power Station,LA,30.8439,-92.261111,gas
2512,21.0,1.1008652094717668,0.9240664845173042,,,,East Hampton,NY,40.961706,-72.210277,oil
6253,89.0,3.5069444444444446,0.9363615664845173,,,,Germantown,WI,43.1952,-88.1496,oil
6264,1426.0,591.1268214936248,0.3365209471766849,RN,NW,1.0,Mountaineer,WV,38.9794,-81.9344,coal
7842,,0.0,,,,,Freedom Power Project,IL,39.103333,-88.85898,
7846,616.0,418.80054644808746,0.029485428051001822,RI,MW,2.0,Brandy Branch,FL,30.320556,-81.947222,gas
55062,922.0,501.0446265938069,0.1616575591985428,RI,MW,1.0,Tenaska Frontier Generation Station,TX,30.5924,-95.9178,gas
55064,290.0,207.99282786885246,0.0,,,,Black Hawk Station,TX,35.6957,-101.36,gas
55337,550.0,342.1966074681239,0.12408925318761384,RI,MW,1.0,Ironwood LLC,PA,40.3509,-76.3658,gas
6009,1348.0,251.40824225865208,0.45594262295081966,RN,NW,2.0,White Bluff,AR,34.4228,-92.1406,coal
7872,538.0,38.39048269581056,0.8616803278688525,,,,Robert P Mone Plant,OH,40.9297,-84.7392,gas
10567,41.0,1.2729963570127505,0.9479735883424408,,,,Algonquin Windsor Locks,CT,41.9227,-72.6255,gas
54324,195.0,70.17349726775956,0.4198542805100182,,,,Ocean State Power II,RI,42.0099,-71.6701,gas
55440,961.0,410.6863615664845,0.37352003642987247,RI,MW,1.0,Tenaska Central Alabama Generating Stn,AL,32.6497,-86.74,gas
56298,209.0,65.22495446265938,0.15926684881602915,,,,Roseville Energy Park,CA,38.7928,-121.3811,gas
56400,317.0,221.13308287795994,0.10336976320582877,RI,MW,1.0,Treasure Coast Energy Center,FL,27.383889,-80.3775,gas
2079,953.0,344.38000910746814,0.16860200364298725,ON,,2.0,Hawthorn,MO,39.1306,-94.4778,coal
7425,118.0,7.755692167577413,0.8968579234972678,,,,Interstate,IL,39.8233,-89.5891,gas
50865,38.0,30.413592896174862,0.1066712204007286,,,,Salinas River Cogeneration,CA,35.9515,-120.8679,gas
50900,,0.0,,,,,Covington Facility,VA,37.799722,-79.9947,waste
50951,59.0,45.05555555555556,0.1758879781420765,,,,Sunnyside Cogen Associates,UT,39.5472,-110.3917,coal
50978,82.0,15.340619307832423,0.6859061930783242,,,,Carr Street Generating Station,NY,43.06132,-76.08239,gas
55202,182.0,10.758082877959927,0.921448087431694,,,,Pinckneyville,IL,38.1114,-89.3467,gas
56998,383.0,165.18431238615665,0.0,,,,Pueblo Airport Generating Station,CO,38.320833,-104.52639,gas
50611,29.0,19.032331511839708,0.26138433515482695,,,,Westwood Generation LLC,PA,40.6191,-76.45,coal
56227,435.0,320.53574681238615,0.19694899817850636,RI,MW,1.0,Port Westward,OR,46.17894,-123.172039,gas
56234,373.0,218.6183970856102,0.2918943533697632,DC,MD,1.0,Caithness Long Island Energy Center,NY,40.8142,-72.9403,gas
55380,2414.0,1245.359858834244,0.08709016393442623,RI,MW,4.0,Union Power Station,AR,33.296146,-92.589364,gas
7989,138.0,36.87078779599271,0.6054189435336976,,,,Sylvarena,MS,31.982076,-89.412714,gas
50479,,0.0,,,,,Georgia-Pacific Big Island,VA,37.534,-79.357,gas
55081,528.0,35.84209927140255,0.8845628415300546,,,,Brownsville Peaking Power,TN,35.5438,-89.198,gas
55088,594.0,458.25250455373407,0.011839708561020037,ON,,1.0,Dearborn Industrial Generation,MI,42.3026,-83.154,gas
55276,559.0,56.47563752276867,0.7869990892531876,,,,Ceredo Generating Station,WV,38.3681,-82.5339,gas
60357,1491.0,1116.6244307832424,0.026297814207650275,,,,Lackawanna Energy Center,PA,41.471389,-75.544167,gas
7760,187.0,9.164959016393443,0.864867941712204,,,,Tilton,IL,40.106125,-87.653818,gas
688,323.0,169.1023451730419,0.058629326047358835,RI,MW,1.0,Arvah B Hopkins,FL,30.4522,-84.4,gas
3504,692.0,110.28460837887067,0.5867486338797814,RC,,1.0,Stryker Creek,TX,31.93985,-94.989834,gas
3576,320.0,5.16313752276867,0.918488160291439,ON,,3.0,Ray Olinger,TX,33.068055,-96.452481,gas
715,536.0,0.691712204007286,0.9900956284153005,,,,McManus,GA,31.213645,-81.546165,oil
2516,1465.0,446.2922358834244,0.0015938069216757742,ON,,4.0,Northport,NY,40.923565,-73.342323,gas
50006,1215.0,864.6232923497267,0.0,DC,MD,1.0,Linden Cogen Plant,NJ,40.6322,-74.2156,gas
55283,514.0,214.14560564663023,0.3027094717668488,DC,MD,1.0,Front Range Power Plant,CO,38.6281,-104.7069,gas
7318,40.0,0.15710382513661203,0.9946493624772313,,,,Van Sant Station,DE,39.145036,-75.548172,gas
55818,270.0,197.69592440801458,0.20708105646630237,RI,MW,1.0,Frederickson Power LP,WA,47.086111,-122.365674,gas
55821,677.0,405.4219034608379,0.15733151183970856,RI,MW,1.0,Curtis H Stanton Energy Center,FL,28.488246,-81.166944,gas
8068,999.0,610.8151183970856,0.0939207650273224,RI,MW,3.0,Santan,AZ,33.3325,-111.7503,gas
55364,637.0,466.63148907103823,0.11054189435336977,RI,MW,1.0,Sugar Creek Power,IN,39.3931,-87.5108,gas
2410,,0.0,,ON,,2.0,PSEG Salem Generating Station,NJ,39.4625,-75.5358,nuclear
10774,,0.0,,,,,Southampton Power Station,VA,36.6525,-76.9953,waste
56807,674.0,403.4258879781421,0.23861566484517305,RI,MW,1.0,Bear Garden,VA,37.695556,-78.285278,gas
880089,,0.0,,,,,"Flint Hills Resources, - Joliet Plant",IL,41.4417,-88.1728,
1217,106.0,1.1754326047358834,0.9496812386156649,,,,Earl F Wisdom,IA,43.1606,-95.2569,gas
56164,296.0,132.70765027322403,0.4197404371584699,RI,MW,1.0,Faribault Energy Park,MN,44.3356,-93.290556,gas
