gww_id,best_lag_months,r_best,r_lag0,r_lead6,r_lag_minus6,name,truth,capacity_mw,res_time_days,gww_poly_km2,area_cv
88134,0,0.45348026733835406,0.45348026733835406,0.24332581992458566,0.0727811695884573,Allatoona,eia923,86.6,166.1,72.7508874082695,0.0834146997187668
88161,3,0.481185745427234,0.34778786747491813,0.28458057102545997,0.33572190874995345,Palisades Dam,eia923,176.4,165.8,74.55767547380624,0.2469930769456123
88172,0,0.40897191634595836,0.40897191634595836,0.04881343851946705,0.2431766880559168,High Rock Hydro,eia923,33.0,25.2,75.07933806212122,0.0754692004991887
88196,0,0.504647467353941,0.504647467353941,0.3395521458071613,0.22918406346687842,Tenkiller Ferry,eia923,39.0,479.3,77.41197302893713,0.0465831966191159
88197,-4,0.5203069626918517,0.41289727561980993,0.18071762586964124,0.48903683381861424,Kelly Ridge,eia923,12.0,376.8,77.49952014756938,0.1910581363442932
88217,0,0.4409790759217151,0.4409790759217151,0.09674337197903168,0.21395511989091703,CORUMBÁ,ons,375.0,49.4,78.95313462158884,0.1145567817310325
88220,-2,0.20065136698463062,0.17132814416572242,-0.06285115439838268,0.09263733814622414,Wanapum,eia923,2887.4,,79.55046627767963,0.0430364991101745
88602,8,0.16738665621075968,0.01353858325897694,0.0745190866401796,-0.009680009307442295,Quincy Chute,eia923,9.4,124.3,82.38730603735787,0.1833156615447249
88629,8,0.23530006498375292,0.10080275197454427,0.1617192172501324,-0.07926481602533977,J P Priest,eia923,28.0,237.8,85.82093538925857,0.0596653973630236
88633,7,0.6453859326926336,0.36991457085818613,0.6321603874482872,-0.02993742078864308,Navajo Dam,eia923,30.0,336.6,86.19947985511195,0.1469498204954399
88635,11,0.21810101498197162,0.18601604625417884,0.07303875118760039,0.05207696533405054,SALTO,ons,116.0,,86.19083571307685,0.3364638093138207
88640,2,0.6996713827359692,0.6635833942049509,0.560675186023162,0.4299128562109342,Trinity,eia923,140.0,743.3,86.74937798316256,0.1734139710345399
88641,0,0.584454952796761,0.584454952796761,0.3336428093176441,0.189367930434098,Kaw Hydro,eia923,37.0,162.6,86.83588568361687,0.0592635509354724
88654,0,0.6546293293767627,0.6546293293767627,0.24977303518745386,0.16476940655787614,Broken Bow Dam,eia923,100.0,853.4,88.64400466379816,0.0398566063013422
88668,-1,0.40000896407427333,0.39714887811974886,0.3390592342225191,0.3560185488588041,Monticello Dam,eia923,11.5,1096.6,89.17519476908255,0.0612136754662464
88722,5,-0.056286103103407675,-0.18488871719734404,-0.06091014339768968,-0.17802778783669618,LAC Courte Oreilles Hydroelect,eia923,3.4000000000000004,127.4,93.06072442714196,0.0323162054003815
88745,4,0.2857976455837395,0.22519344338205521,-0.05990304825178113,-0.07373093286918471,Dworshak,eia923,465.0,362.0,94.9253198947167,0.0904277938846103
88779,0,0.022676630383497112,0.022676630383497112,-0.1505625929682076,-0.3095398203917654,ITAPEBI,ons,462.011,80.1,96.5474405182292,0.2289165431383173
88780,3,0.7028906902746324,0.653261357798715,0.6587793315112456,0.5324787744329728,Boysen,eia923,15.0,138.7,97.42564627747991,0.1563829694398746
88784,8,0.20587463389619848,0.07598409694481745,0.19470314798415508,-0.021257105172165832,Lewisville,eia923,2.8,1209.4,97.76177083029188,0.0338271983636485
88786,8,0.17704182092293036,0.09076786822274661,0.13629019107898552,-0.02007311639734743,Cordell Hull,eia923,99.9,35.6,98.20056686906162,0.0314928399417652
88788,-1,0.5265927351540884,0.5177367542120693,0.40217893902478,0.4469852438283838,Seminoe,eia923,51.599999999999994,293.6,98.54442930519814,0.2614822077547368
88798,2,0.6896610784209748,0.6656585470729811,0.530123557187576,0.5356317440717746,Marshall Ford,eia923,108.0,515.4,98.74402797370573,0.1944440334743549
88811,0,0.6653759728740075,0.6653759728740075,0.27685666971427936,0.12673189751367786,MACHADINHO,ons,1140.0,51.7,101.2468296585309,0.1152246841662225
88846,-3,0.5415916070210167,0.47386134223329746,0.3574140609740001,0.40416378083772136,Tiber Dam Hydroelectric Plant,eia923,7.5,671.4,105.17854583325088,0.0750146691315861
88847,5,0.4777003969023757,0.4725906596253234,0.4604389832083471,0.35744627326484524,Buchanan Dam (TX),eia923,54.900000000000006,408.3,105.16851127779466,0.1608387619409846
88848,2,0.20004028273016203,0.16617098284153992,0.022281545965726634,0.17625211023191437,Logan Martin Dam,eia923,128.10000000000002,24.8,105.25656564789448,0.0456805087197819
88860,-2,0.5410048564861812,0.5212817124268658,0.1851431195149594,0.47456074243094937,Whitney,eia923,41.8,568.2,109.25436043271613,0.0870354176632371
88892,-1,0.5809013967192838,0.5766870061471197,0.2832937506812971,0.23671056425259773,Fort Gibson,eia923,44.8,64.5,111.50190986649667,0.0515945880835598
88924,5,0.19779475463454385,0.09887590731038173,0.15604075699824102,-0.25034877841394926,Hungry Horse,eia923,428.0,511.6,116.4148052409698,0.0387118715345861
88935,2,0.6701722247007227,0.5925956056110588,0.3122783976795075,0.10805643756806003,CAMARGOS,ons,46.0,78.2,117.97005030830408,0.1546457371187991
88938,0,0.526976590069918,0.526976590069918,0.4127081119972012,0.43320578315421593,LUIZ GONZAGA,ons,1479.6,50.1,118.15013203737254,0.0448983121007958
88951,1,0.30115659390471333,0.292493391336437,0.13690619081686906,0.15743594355618173,Center Hill,eia923,157.5,281.5,120.90522305375096,0.0407716148385252
88952,-1,0.48822878088381116,0.4867043783824967,0.11470864474599951,0.08387057239815983,Douglas Dam,eia923,150.8,77.4,121.07416647025016,0.1280089380914978
88983,1,0.4793442882390882,0.45028279869347904,0.007080213836453298,0.24378583675040466,E J West,eia923,22.0,168.4,124.36498686600376,0.0307328116612249
88989,1,0.31168512608615406,0.300567851660641,-0.31099754397859536,-0.09953920727567286,CURUÁ-UNA,ons,42.8,13.9,123.97153267127467,0.0951730323906343
89014,0,0.5806705132945409,0.5806705132945409,0.2492630112041267,0.22131614174264422,GOV. JAYME CANET,ons,363.138,,128.45773888023453,0.315385929972045
89080,2,0.5256461439243576,0.4904137464494814,0.27474189280927563,0.3146815778798983,Beaver Dam,eia923,112.0,766.6,130.52740251291496,0.0393302607714011
89081,4,0.7710519999466255,0.7623799880178818,0.7611613437653012,0.6881533175423263,Kingsley,eia923,50.0,333.8,130.8137010387374,0.1821035739628765
89088,1,0.6272131997781145,0.5750379907127795,0.28674019443521565,0.04050970022939849,Cherokee Dam,eia923,135.0,124.5,133.01452573453892,0.0867928934784487
89099,-1,-0.1123719080645595,-0.12479849508644057,-0.21532878760479002,-0.18709858138833457,J Woodruff,eia923,73.5,9.0,134.2401450684403,0.0494748129625166
89105,0,0.6519482888320614,0.6519482888320614,0.37947009865834236,0.2966917353542506,Keystone Dam,eia923,70.0,91.5,135.19490209075386,0.088653976331391
89197,1,0.46757073571581964,0.4149502088967479,0.11957750161020232,0.2116326458647264,Lewis Smith Dam,eia923,181.0,445.2,147.18035024445123,0.0592009982208412
89200,-2,0.425958495362781,0.3701428293443467,0.2757284250361101,0.2136912849853884,Canyon Ferry,eia923,57.599999999999994,198.3,148.64453633987458,0.0345083914703122
89212,1,0.7139135622188411,0.7117459264151351,0.35176211756318493,0.14641671632904274,Norfork,eia923,80.4,440.6,150.74068715438213,0.06028320475383
89216,1,0.6522472459547407,0.6447045859703207,0.5232886343076323,0.5441742075289457,Elephant Butte,eia923,27.9,638.8,152.28111458411834,0.3360892062739403
89273,0,0.7049288859456602,0.7049288859456602,0.19438714590978634,0.15656297630710161,GOV. BENTO MUNHOZ,ons,1676.0,111.6,163.07260323704918,0.1128621592512774
89276,0,0.3685140457862182,0.3685140457862182,0.1853890899500021,-0.06167413034141811,Stockton Hydro,eia923,52.0,648.8,165.13102619195143,0.0604918420066204
89285,1,0.35949920965775906,0.3442922744973526,0.2148624203438529,0.25225711455849237,West Point (GA),eia923,73.3,54.1,166.84896598603035,0.0943407283997895
89304,1,0.697417345778406,0.6761575876868812,0.592534684360188,0.5171752296086827,Shasta,eia923,714.0,444.8,171.87428113689026,0.1839535255837069
89312,-6,0.17349134753295753,-0.10826210987841266,0.16265774287999477,0.17349134753295753,CANA BRAVA,ons,450.0,27.5,174.18763856869617,0.1626294437843641
89328,-12,0.10572548628054085,0.08351238738635071,-0.38853842520975784,-0.4026889658409583,Post Falls,eia923,14.5,19.4,181.05865493320147,0.0405773633567263
89341,0,0.6063530368972059,0.6063530368972059,0.2458452829063297,0.35854534858302134,Hartwell Lake,eia923,422.6,398.6,184.9654294067745,0.0316731795884253
89428,1,0.7575326240724507,0.7394165738020633,0.18518293903824037,0.09661034963512155,Greers Ferry Lake,eia923,96.0,1086.2,187.6805482878588,0.0389059604206156
89434,10,0.5976178175280655,0.4719976885372982,0.5517668252353393,0.34266295509263023,Falcon Dam & Power,eia923,63.0,209.5,189.6872615270814,0.2009731065741584
89454,-3,0.5993840833850742,0.5741453692172175,0.41925958001047936,0.5617644114942841,Glen Canyon Dam,eia923,1312.0,515.9,195.29095834468248,0.1833204751607235
89463,0,0.6284737220272134,0.6284737220272134,0.10199816790692584,0.0560956954450984,PEDRA DO CAVALO,ons,160.0,652.1,199.2279344085137,0.0597006759732792
89564,-4,0.5988713144719402,0.5649246714490392,0.3543380461936704,0.5803740040832499,Flaming Gorge,eia923,151.8,514.1,204.375359929624,0.0653678550794596
89582,2,0.3705978469820106,0.318821224043039,0.21102445477195708,0.030759624145326004,Watts Bar Hydro,eia923,278.5,16.2,212.16217529919555,0.0472131457688024
89589,1,0.3855936433723076,0.3395656948678799,0.00022214150580895584,-0.050088746182145504,Norris Dam,eia923,131.4,270.9,212.927080630351,0.0642203206305678
89590,0,0.5481674182882791,0.5481674182882791,0.2270447403046117,0.356771048536394,J Strom Thurmond,eia923,361.9,216.9,214.84686705623025,0.0662313922897946
89593,2,0.6206622851627414,0.5221038381450891,0.3014220931203608,0.09680683237884775,PASSO FUNDO,ons,226.0,246.3,219.8383454873852,0.102240995104616
89620,1,0.5251396365793022,0.5185973674444263,0.2548754349300729,0.3121054602542582,American Falls,eia923,92.4,94.9,236.8487247299836,0.2673809164317829
89642,12,0.552088708660308,0.3711255991746144,0.4666342498864182,0.23960953889646075,Amistad Dam & Power,eia923,132.0,429.9,245.1124987888034,0.2630271344857414
89651,-5,0.2576487865802685,0.09591315198674989,0.049122472189850025,0.24696222210887667,Libby,eia923,525.0,269.8,247.1260769299263,0.0757799481083025
89657,1,0.698004184033325,0.6854612945667723,0.24431355711099878,0.31162832780423433,Table Rock,eia923,200.0,334.1,250.5452598688805,0.0389974450814954
89684,1,0.44649786442864264,0.4387208946198882,0.19386367594406273,0.12768563478718978,Blakely Mountain,eia923,75.0,1225.4,261.43656451491086,0.0424772092243857
89709,1,0.5833003689136276,0.575247828924539,0.39799652182602935,0.3342548137144998,Buford,eia923,217.2,563.8,261.54590911100877,0.0679879682144361
89712,4,0.3474063188301463,0.25048166667426924,0.2915086291454048,0.1507980556405671,Martin Dam,eia923,210.6,183.1,266.0149690245331,0.0410690577884777
89861,5,0.6504988710709776,0.41113067829208366,0.6459184492068851,0.18780334122970024,PARAIBUNA,ons,87.02,,277.79208732389276,0.0957421351181188
89904,10,0.020139711132996386,-0.1595956857067861,-0.08112003711585006,-0.2463195705610931,Saluda Lexington,eia923,207.3,320.3,298.3852481635963,0.0496502668743074
89912,1,0.8257411808850967,0.8025338125311796,0.29630151960756296,0.2482569016543081,SALTO SANTIAGO,ons,1420.0,87.9,301.7804409662734,0.078674169314214
89923,0,0.7056189085899879,0.7056189085899879,0.12345221075819655,0.14918049802951588,PASSO REAL,ons,158.0,162.3,305.76708807135145,0.1245769040509687
89963,1,0.8071581573942432,0.7771316902875471,0.42090821046806565,0.13034272055657545,Bull Shoals,eia923,340.0,341.4,337.88419767999005,0.0835577490548699
90014,-12,0.035150570158520404,-0.08254492705859955,-0.007155667470335522,-0.12987354402309598,Barkley,eia923,130.0,41.7,341.56079355885555,0.0431346899457118
90032,0,0.5192392967910486,0.5192392967910486,0.13035558961993732,0.2648992226573082,John H Kerr,eia923,474.4,181.2,343.1081069112162,0.0505219351632498
90065,4,0.7279077339703036,0.6286456905521076,0.6882846842717387,0.4059859861549908,THEODOMIRO CARNEIRO SANTIAGO (EMBORCAÇÃO),ons,1192.0,579.8,355.1371834529873,0.1591476242335106
90119,0,0.5540632681569396,0.5540632681569396,0.27859894231612764,0.41984504019539015,Denison,eia923,104.3,381.7,377.6004363739538,0.0455004160723738
90133,1,0.20594395647881752,0.18533089450674087,-0.07860028727021834,-0.10581240794642355,PEIXE ANGICAL,ons,498.75,,387.66851689182727,0.2583873820475683
90171,2,0.4813723780652395,0.4292620541497211,0.28660312183698733,0.1943899187263255,Wolf Creek,eia923,270.0,369.0,395.5412225060876,0.0609405170117583
90204,0,0.1557873470865221,0.1557873470865221,-0.04977110836807812,0.0833859009300257,Osage Dam,eia923,208.0,103.1,415.0996601103877,0.0340439012516764
90247,-11,0.17410453097896877,0.041970806805346,0.00826797388065303,-0.10172574929615931,Albeni Falls,eia923,42.0,21.5,454.6036778830028,0.0307882079368782
90286,4,0.7483932485092993,0.6461643182123329,0.7333039049929384,0.4018316264275912,NOVA PONTE,ons,510.0,715.7,505.4628639766898,0.2243150592159063
90289,1,0.41057480007557035,0.3906196827046048,0.3324398058545808,0.12348154546278771,Sam Rayburn Dam,eia923,52.0,1022.2,516.9241356781099,0.0464594828317112
90310,1,0.44826840233473153,0.4255796247337372,0.25610270902605947,0.0714953206103098,BOA ESPERANÇA,ons,237.3,116.5,535.1887707736997,0.0579594112722195
90312,2,0.738980569015108,0.7006665343581691,0.5653478187591736,0.2469883461774657,MARIMBONDO,ons,1760.0,36.3,546.3744824789662,0.1818832768922572
90315,0,0.6432649131077139,0.6432649131077139,0.41735546939865237,0.3070667271990572,Eufaula Dam,eia923,90.0,272.7,554.8033976418924,0.0528609232594134
90317,-12,0.1936332307832847,0.02541076907252629,0.02616532260899776,0.05699706413875949,Kerr,eia923,231.9,81.0,559.3167996113608,0.037190760483945
90325,2,0.727989388474575,0.6291789539261096,0.5872196124946097,0.29433764737352425,CHAVANTES,ons,414.0,423.3,575.3029883649189,0.0481120565658064
90348,3,0.6977076379526124,0.4990584493300436,0.6544697258113594,0.2443836502057566,ITUMBIARA,ons,2082.0,171.3,586.022344302203,0.141117157453514
90382,2,0.794068678782265,0.7464654063606088,0.6321734153417933,0.40153315604845424,JURUMIRIM,ons,100.956,522.7,617.5689736861215,0.0531971331621004
90481,1,0.6697528653414706,0.6456405389611893,0.36703213924410194,0.36595668170974927,TAQUARUÇU,ons,525.0,7.0,717.5051340252761,0.077853977870643
90540,2,0.7796971597398016,0.7173031815810679,0.6102669582589656,0.24494768128608035,ÁGUA VERMELHA,ons,1396.1999999999998,57.5,768.4355950675642,0.0893232132625997
90554,1,0.7483845226092694,0.7390817773169966,0.7103797714177621,0.6561699357680766,Hoover Dam (NV),eia923,2078.8,724.0,779.0017091696412,0.1655784135724648
90555,-7,-0.010690494277404436,-0.1801936505140437,-0.06634254842567697,-0.0471240379359082,Kentucky Dam,eia923,218.6,40.9,783.4610711004345,0.0365878069958445
90564,8,0.4362344333240788,-0.0493507988068062,0.35825107869929124,0.06884821724463602,LAJEADO,ons,902.5,,795.0936412440528,0.1382201659722295
90569,1,0.3586205172696887,0.33172574800239185,0.19554950266145665,0.11301366356227122,Toledo Bend,eia923,81.0,375.3,800.3106959016767,0.0457025158331982
90578,3,0.6950437888348345,0.6224919518982371,0.632098652369479,0.2937815446119353,SÃO SIMÃO,ons,1710.0,68.7,883.1765753458,0.0877752028679296
90595,2,0.8149779650569124,0.7942711297827103,0.7310383128858478,0.6444637232010184,APOLÔNIO SALES,ons,400.0,5.5,913.062238096774,0.0668466638666508
90620,-7,0.4238239222186156,0.22743729582618902,-0.017842237166312763,0.415961312777053,NOVA AVANHANDAVA,ons,347.4,42.2,917.6677891359468,0.0627643883017154
91605,9,0.6607506445413803,0.6067671252725632,0.6444027473878319,0.49916744788604517,Fort Peck,eia923,185.3,889.8,1139.5717531926068,0.1218726464005111
91678,3,0.8384539684576188,0.7954607273699693,0.7915809624240895,0.5289604933469095,TRÊS MARIAS,ons,396.0,369.4,1301.630767370159,0.1883942493192591
91687,10,0.6490134434907073,0.4287509995291107,0.6388878443701871,0.34200380077093784,SERRA DA MESA,ons,1275.0,733.9,1404.5556250882903,0.1895000330056925
91688,7,0.692095632010082,0.649130085834965,0.6898617795804913,0.6100670887415303,Garrison,eia923,614.0,435.2,1466.2093808248876,0.0989803449666924
91947,1,0.6875335509653429,0.6707028357314379,0.5661171487707161,0.4881295288216045,ILHA SOLTEIRA,ons,4995.2,46.1,1601.757653494344,0.0549618931907074
92090,0,0.7318273156533481,0.7318273156533481,0.6182229963226864,0.5562896970558093,SOBRADINHO,ons,1050.3000000000002,147.7,2977.297106033958,0.1456389159274321
92108,-2,0.2088128191119031,0.16995785368424016,0.1806075738925053,-0.07290224356900937,TUCURUÍ,ons,8535.0,49.4,3630.1252093465514,0.093283608874882
92109,3,0.549915434889471,0.3968754999961894,0.48621688730415163,0.1544471967584333,BALBINA,ons,250.0,288.1,4098.496988611572,0.1413911402531879
