gww_id,name,reservoir_name,country,truth,lat,lon,n_plants,capacity_mw,match_method,gww_poly_km2,res_time_days,depth_avg_m,vol_mcm,dis_avg_m3s,elevation_m,wshd_km2,head_m,dam_height_m,glo_plant_type,ons_tipo,ba,state,n_area_months,area_mean,area_sd,area_p05,area_p95,area_cv,area_range_rel,pass_size,pass_months,pass_cv,storage_dam
77775,Potpec Hydroelectric Power Plant Serbia - Potpec Hydroelectric Power Plant Serbia,Потпећко језеро,Serbia,none,43.5228,19.5768,1,51.0,gww_polygon,3.962950606659469,,,,,,,38.0,,STO,,,,230,1.9823662896417231,0.16637908124023698,1.8079217141879795,2.31769524217397,0.08392953517702674,0.25715405404624925,True,True,True,True
77818,Loud,Five Channels Dam Pond,USA,eia923,44.4631,-83.7208,1,4.0,gww_polygon,3.986174769597605,5.6,7.4,15.5,31.951,224.0,4391.8,12.192,12.0,STO,,MISO,MI,230,2.463618663729404,0.1408088105915981,2.3196630259738544,2.740607596136781,0.05715527839785195,0.1708643372289218,True,True,True,True
77836,Alexander,Alexander Lake,USA,eia923,45.1875,-89.7553,1,4.199999999999999,gww_polygon,3.9938551455256093,,,,,,,7.01,,ROR,,MISO,WI,216,2.500446709481929,0.1422287011828258,2.3393932768268275,2.8301630982456816,0.05688131670372386,0.19627285778889378,True,True,True,True
77843,Taio S.Giustina Mezzocorona UP_NOCE_1,,Italy,none,46.326132,11.063244,1,161.0,hydrolakes_pour,3.995087123450941,86.1,68.1,182.8,24.587,518.0,1038.9,149.6,153.0,STO,,,,215,2.9894065792204185,0.25911166832363786,2.453118400493663,3.3449339811099197,0.08667662342243501,0.29832528864267954,True,True,True,True
77847,Diablo,,USA,eia923,48.713853,-121.131736,1,182.4,hydrolakes_pour,4.002129443168424,15.4,43.4,111.0,83.329,370.0,2923.3,,,,,SCL,WA,230,2.9572859961075366,0.24065221739090736,2.6920049544437537,3.438758294373588,0.08137603793060956,0.2525130612706151,True,True,True,True
77936,Silvon SILVON 1 - Silvon Hydroelectric Power Plant Spain,,Spain,none,43.387117,-6.825233,2,124.54,hydrolakes_pour,4.052864956863465,25.9,65.9,114.7,51.257,111.0,2291.6,,98.00000000000001,STO,,,,230,2.43418631188381,0.27764567817135666,2.1366921644994923,3.0090536786712008,0.11406098079505157,0.35837910595125744,True,True,True,True
77954,Kattstrupeforsen,,Sweden,none,63.326439,14.579856,1,56.0,hydrolakes_pour,4.085294825498217,5483.3,12.5,38.37,0.081,269.0,5.8,18.0,,STO,,,,171,3.2239710304934333,0.1664485864702454,3.0821514245909745,3.5472997649475064,0.051628437382320466,0.1442780769296616,True,True,True,True
77975,LIMOEIRO,,BRA,ons,-21.62472222,-47.01055556,1,32.0,hydrolakes_pour,4.0671043875209785,2.1,6.8,14.56,79.492,580.0,4426.0,,42.0,ROR,FIO DAGUA,,,202,2.2268977824481295,0.09694125672067133,2.1116397103285767,2.3752180005513748,0.04353197415918185,0.1183611983900916,True,True,True,True
78055,Ramnicu Valcea,,Romania,none,45.120417,24.375417,1,46.0,hydrolakes_pour,4.125268280495826,1.8,6.4,19.0,122.191,247.0,15331.9,13.5,34.0,STO,,,,226,2.9476299305366016,0.18584547540876192,2.5386544061817915,3.1069262044673085,0.06304912074730143,0.19278939747435184,True,True,True,True
78132,Prickett,,USA,eia923,46.7261,-88.6625,1,2.2,hydrolakes_pour,4.177871815688216,20.1,10.8,30.25,17.453,233.0,873.7,,,,,MISO,MI,208,2.763054478265688,0.2345257142390126,2.3199417675963216,3.0522113509398605,0.08487914953679072,0.2650217681568006,True,True,True,True
78299,Pilot Butte,Pilot Butte,USA,eia923,43.219017,-108.787681,1,1.6,gww_polygon,4.197475381543179,,,,,,,,,,,WAUW,WY,278,3.1330289910405544,0.37635019047015716,2.48732833963089,3.4091538297599047,0.1201234305671593,0.2942282030473182,True,True,True,True
78318,Walter Bouldin Dam,,USA,eia923,32.583889,-86.283056,1,225.0,hydrolakes_pour,4.202937239532721,5377.1,99.9,289.9,0.624,74.0,37.6,35.6616,52.0,ROR,,SOCO,AL,283,2.9116795529433706,0.05299374968076512,2.8413589428193395,2.9856928137368146,0.018200405888482672,0.049570657860192845,True,True,False,False
78383,Coiselet Coiselet Hydroelectric Power Station France - Coiselet Hydroelectric Power Station France,,France,none,46.294,5.592,1,40.47770701,hydrolakes_pour,4.26710755038174,6.0,12.2,36.0,69.573,305.0,1784.6,,48.0,STO,,,,246,3.1386970623919863,0.16653413679294932,2.954906832650594,3.4587315686837394,0.053058365774884444,0.16052034523178318,True,True,True,True
78392,Upper Mechanicville,,USA,eia923,42.9126,-73.6805,2,19.799999999999997,hydrolakes_pour,4.2729784544656315,0.6,4.4,13.2,249.017,26.0,11709.0,5.320145454545455,19.0,STO,,NYIS,NY,245,2.3753132884734027,0.13606072860744758,2.1679853094630106,2.576373445940462,0.05728117182171488,0.17193022009316494,True,True,True,True
78393,Mio,,USA,eia923,44.661114,-84.131691,1,5.0,hydrolakes_pour,4.276297878114568,6.3,5.7,14.8,27.12,293.0,3558.0,8.2296,12.0,ROR,,MISO,MI,220,2.641011574361685,0.1211554633203875,2.5119341316455226,2.826563635540811,0.045874643071062635,0.11913219425073215,True,True,True,True
78400,BENJAMIN REOLIN,,Argentina,none,-32.1883,-64.3233,1,38.4,hydrolakes_pour,4.270884884448269,79.2,5.8,12.59,1.84,446.0,3402.8,,,,,,,293,2.426704238191309,0.16709858238382105,2.0883142413115854,2.6095441497439515,0.06885823981103043,0.2147892191513431,True,True,True,True
78408,Bemposta,,Portugal,none,41.3009,-6.4699,1,431.0,hydrolakes_pour,4.285672205629294,5.4,58.0,128.8,277.691,402.0,63837.4,71.0,87.0,ROR,,,,246,2.716077733786095,0.2673756105414369,2.4318109663443876,3.206907714453789,0.0984418108566896,0.28537355115714974,True,True,True,True
78435,John Hart,,Canada,none,50.044,-125.3109,1,126.0,hydrolakes_pour,4.320734947281457,0.5,1.0,3.4,78.96,152.0,1429.0,,34.0,STO,,,,215,3.1555981401351536,0.15156156456396175,2.9969654234249488,3.4607177738606274,0.04802942511478043,0.14696178975939447,True,True,True,True
78467,Rochester Hydro,,USA,eia923,44.212981,-92.480177,1,2.6,hydrolakes_pour,4.338059346704921,24.2,22.0,43.2,20.671,275.0,2186.2,,20.0,STO,,MISO,MN,223,2.310266186223197,0.13346574386533538,2.1495909551021426,2.5106261518934754,0.05777072125334788,0.15627428516432126,True,True,True,True
78565,Farkhad,Фархадское водохранилеще,Uzbekistan,none,40.1924,69.3048,1,126.0,gww_polygon,4.408571052894605,,,,,,,32.5,27.5,STO,,,,274,2.0978869349159024,0.6291276970676699,1.3999843163049701,3.175781598160434,0.29988636975466443,0.8464694890369054,True,True,True,True
78586,Yunnan Lixianjiang Shimenkan,Babian River,China,none,23.0353,101.5122,1,130.0,gww_polygon,4.4092580116131215,,,,,,,70.0,116.0,STO,,,,180,2.6277153659477155,0.9683702648676801,0.6814738971755503,3.405133399685937,0.3685217498883964,1.0365123779409295,True,True,True,True
78597,Cat Arm,,Canada,none,50.0258,-56.765,1,127.0,hydrolakes_pour,4.442734203063826,1514.0,9.0,27.99,0.214,386.0,8.7,385.5,55.0,STO,,,,133,2.8502738057907404,0.23814427173462938,2.554365425998356,3.1887422067735582,0.08355136662688514,0.2225669616323789,True,True,True,True
78604,CASTRELO GRUPO 1,,Spain,none,42.2917,-8.1136,1,135.59,hydrolakes_pour,4.440077509433573,2.7,17.4,60.2,254.809,88.0,13458.2,229.0,29.0,STO,,,,266,3.6894171749306346,0.0806448619931642,3.594804527222924,3.817730254052665,0.02185842862692274,0.060423019750791014,True,True,False,False
78631,Dexter,Dexter Lake,USA,eia923,43.9242,-122.8055,1,15.0,hydrolakes_pour,4.460066952394145,4.8,10.8,36.9,88.172,213.0,2588.7,16.1544,36.0,STO,,BPAT,OR,242,3.57257972347681,0.10887846499283921,3.4487617042692427,3.795039433675499,0.030476147047847943,0.09692652262753743,True,True,True,True
78636,Marble Falls,,USA,eia923,30.555288,-98.257593,1,44.0,gww_polygon,4.449575589813819,2.0,4.8,10.8,63.263,229.0,92493.1,,30.0,STO,,ERCO,TX,266,2.303165698829822,0.1232951002310363,2.1522602112398737,2.556877414109054,0.05353288315021334,0.17567872041284546,True,True,True,True
78638,LAJA 1,,Chile,none,-37.2441,-72.5302,1,34.0,gww_polygon,4.456222568266892,,,,,,,,,ROR,,,,187,2.4754234077822397,0.6751176915704871,0.9459995700874758,2.952922365968647,0.2727281682188393,0.8107392010481134,True,True,True,True
78641,Inks,,USA,eia923,30.731599,-98.385422,1,15.0,hydrolakes_pour,4.451458790264204,26.1,34.9,78.3,34.707,271.0,79375.4,,29.0,STO,,ERCO,TX,275,2.7683056992964667,0.12071020363250773,2.6582533591373405,2.912585046769826,0.043604361925485634,0.09187268866192097,True,True,True,True
78696,Austin,Red Bud Isle,USA,eia923,30.293424,-97.784408,1,18.0,gww_polygon,4.4926960024917655,11.1,42.7,90.2,94.412,154.0,97264.5,18.2,26.0,STO,,ERCO,TX,288,2.475149169654509,0.11253606272612474,2.3282225091539774,2.6295772887966065,0.04546637596869887,0.12175216885400619,True,True,True,True
78737,Venda Nova,,Portugal,none,41.6794,-7.9823,1,90.0,hydrolakes_pour,4.528839455757016,175.1,32.2,96.5,6.379,690.0,235.5,,97.0,STO,,,,248,3.0394328453831094,0.29794364280805996,2.5319971205729623,3.4178079474154575,0.09802606537618871,0.29143951253538614,True,True,True,True
78742,Novle,,Norway,none,59.831861,6.881373,1,40.0,hydrolakes_pour,4.551003634524188,497.4,26.0,119.0,2.769,1016.0,55.0,275.0,24.0,STO,,,,119,3.557049815082668,0.4473004096093934,2.7613913697294565,4.156912598499873,0.12575039228091267,0.3923254666980208,True,False,True,False
78762,Dearborn,Wateree Lake,USA,eia923,34.5583,-80.8914,2,69.0,gww_polygon,4.538409311467181,0.8,4.8,11.9,172.76,95.0,11359.7,20.879,,ROR,,DUK,SC,284,2.590223862658221,0.08094485391377489,2.494125059749984,2.753566604498988,0.031250138291408186,0.10016182326524924,True,True,True,True
78780,Ferlach Maria Rain,,Austria,none,46.5462,14.2985,1,75.0,hydrolakes_pour,4.561749855535032,2.5,11.6,33.0,155.433,431.0,7505.8,21.2,40.0,ROR,,,,234,3.1836215848079332,0.10387216903641093,3.085476145672903,3.3405579727810393,0.03262704635880194,0.08012316172417373,True,True,True,True
78796,French Meadows,Hell Hole Reservoir,USA,eia923,39.077971,-120.406069,1,15.3,hydrolakes_pour,4.560372802964067,517.6,81.8,257.1,5.749,1386.0,294.6,,,,,CISO,CA,281,3.396191357718236,0.33535129962331905,2.7742910699348453,3.890282584077962,0.09874334638453001,0.32860089335275455,True,True,True,True
78869,Koni,,Democratic Republic of the Congo,none,-10.7184,27.2839,1,42.0,hydrolakes_pour,4.554861215743571,4.4,8.7,28.0,73.066,1008.0,12732.5,55.0,19.0,STO,,,,252,3.271845019620374,0.04953565996469937,3.192225513300499,3.355494599517403,0.015139977495158649,0.049901228584429635,True,True,False,False
78884,Ribarroja Riba-Roja,Illa de Maurício,Spain,none,41.2512192,0.4870597,2,315.32,gww_polygon,4.592187837724591,,,,,,,34.0,54.3369275656476,STO,,,,266,2.6179123587125543,0.111944159694276,2.4576076244336225,2.8281891058582986,0.042760850767872255,0.14155610679301808,True,True,True,True
78896,Polyfyto POLYFYTO - Polyfyto  Hydroelectric Power Plant Greece,,Greece,none,40.3305,22.1253,1,375.0,gww_polygon,4.598928581227907,,,,,,,146.0,112.0,STO,,,,236,3.4487369004759936,0.14550709117500257,3.264622895663718,3.7223396359513545,0.04219141540049626,0.13272010985368662,True,True,True,True
78905,Rollins,,USA,eia923,39.134259,-120.953341,1,12.1,hydrolakes_pour,4.600906040589291,140.8,33.3,81.4,6.692,664.0,271.5,68.58,69.0,STO,,CISO,CA,278,2.7267763822069573,0.23283711330417076,2.360171508274131,3.104942144036803,0.0853891484551148,0.27313227466048406,True,True,True,True
78924,JAURU,Vertedouro UHE Jauru,BRA,ons,-15.24083333,-58.73111111,1,117.89999999999999,gww_polygon,4.586166739988633,,,,,,,100.80000000000001,35.0,STO,FIO DAGUA,,,226,2.2564610797235423,0.4470421875811336,0.6771595318221634,2.5386756380067914,0.19811650712624054,0.8249715108814099,True,True,True,True
78925,Uvac Hydroelectric Power Plant Serbia - Uvac Hydroelectric Power Plant Serbia,,Serbia,none,43.4224,19.9295,1,36.0,hydrolakes_pour,4.611116871745529,263.4,87.6,210.0,9.226,968.0,789.0,75.0,110.0,STO,,,,223,3.150451034079755,0.26138298460739817,2.701590745538351,3.5581737249591154,0.08296684562937447,0.2718921735823683,True,True,True,True
78949,Webber,,USA,eia923,42.9528,-84.9025,1,4.3,hydrolakes_pour,4.629635052241209,4.6,6.8,15.94,40.15,209.0,4496.0,7.62,,ROR,,MISO,MI,217,2.396663167633613,0.09313882766924224,2.277902524127,2.551966815955924,0.03886187634835832,0.11435244448619199,True,True,True,True
78952,Allal El-Fassi,,Morocco,none,33.93125,-4.677476537,1,240.0,hydrolakes_pour,4.621236457155064,54.6,23.9,81.5,17.284,419.0,5579.9,217.0,61.0,STO,,,,286,2.8233988593762014,0.3802071561060997,2.3298686450442068,3.571100813714045,0.13466292757166526,0.43962338673752765,True,True,True,True
78976,Enchanet Enchanet Hydroelectric Power Station France - Enchanet Hydroelectric Power Station France,,France,none,45.082,2.194,1,35.0,hydrolakes_pour,4.646838154606451,96.6,44.0,92.7,11.111,427.0,465.7,66.0,68.0,STO,,,,235,2.732569322141611,0.24475922073904308,2.368637295426496,3.230811376951645,0.08957109294750358,0.31551773436782676,True,True,True,True
78985,ESCALES 1,,Spain,none,42.3161,0.7463,1,35.85,hydrolakes_pour,4.6497216799124566,197.8,55.6,153.8,9.001,816.0,721.6,,125.0,,,,,245,3.0792736312193694,0.3882653864803903,2.386281295215883,3.667120895267383,0.12608992670996896,0.4159551093691849,True,True,True,True
79020,Schiffenen,,Switzerland,none,46.8827252,7.194219036,1,71.0,hydrolakes_pour,4.679338530037457,24.0,21.9,65.0,31.319,537.0,1384.3,48.0,47.0,STO,,,,239,3.481021790939033,0.09587996280537618,3.359127943445599,3.6669084905931055,0.02754362614303308,0.08841672521230623,True,True,False,False
79027,Jiguey 1,,Dominican Republic,none,18.5464,-70.3772,1,49.49,hydrolakes_pour,4.659006255371074,216.9,75.6,168.0,8.965,538.0,537.6,,110.0,,,,,192,2.833737545003848,0.4597273829135331,1.7846226441245556,3.3084959516110333,0.1622335786615372,0.5377609193812648,True,True,True,True
79030,Gitaru,,Kenya,none,-0.7952789458,37.74944561,1,225.0,hydrolakes_pour,4.655591948253935,2.4,7.9,20.0,95.141,923.0,9602.2,135.0,30.0,ROR,,,,203,2.789303030796912,0.1993690995060223,2.4202105090985833,3.0151677181864267,0.0714763140844765,0.21329959581977095,True,True,True,True
79031,Wynoochee,,USA,eia923,47.385072,-123.605225,1,12.8,hydrolakes_pour,4.69119816470557,150.8,31.0,93.7,7.191,235.0,106.7,50.292,53.00000000000001,ROR,,TPWR,WA,191,3.6212874759107216,0.3143219623690224,2.884222158241953,3.9205274384727247,0.08679840097201154,0.28617039854593423,True,True,True,True
79064,Grangent Grangent Hydroelectric Power Station France - Grangent Hydroelectric Power Station France,,France,none,45.467,4.248,1,36.52866242,hydrolakes_pour,4.720844286578823,16.8,25.1,57.4,39.504,421.0,3748.7,,55.0,STO,,,,208,2.853504345186082,0.23326103340971166,2.452074223612073,3.259344596731886,0.08174546283878194,0.2829049040986022,True,True,True,True
79070,AnnabrÃ¼cke Annabruecke Hydroelectric Power Plant Austria - Annabruecke Hydroelectric Power Plant Austria,,Austria,none,46.561407,14.479829,1,90.0,hydrolakes_pour,4.72925958742665,2.6,14.1,36.0,158.826,410.0,7761.9,24.3,40.0,ROR,,,,244,3.1409100755703623,0.19191289966256214,2.9295000879159008,3.5620587061685898,0.06110104875502124,0.20139341879688225,True,True,True,True
79086,Hallby Gulsele,,Sweden,none,63.821222,17.145008,1,68.0,hydrolakes_pour,4.770552872296521,2.0,7.6,28.92,167.648,250.0,10656.4,29.0,-99.0,STO,,,,152,3.3823238020900477,0.31130505560001676,3.1133236742495205,4.107203116008368,0.09203880935576046,0.29384514904950776,True,True,True,True
79154,SALAS,,Spain,none,41.924,-7.943,1,53.0,hydrolakes_pour,4.784881244337619,253.6,30.8,86.7,3.957,820.0,151.1,,50.0,STO,,,,253,3.0434699063743635,0.6997478559933418,1.8599529520071862,4.017313923038865,0.22991778381897657,0.7088491220212877,True,True,True,True
79169,Basalt,,USA,eia923,39.363056,-106.821944,1,5.0,hydrolakes_pour,4.796488948745413,659.5,53.5,160.4,2.815,2361.0,581.3,,88.0,ROR,,PSCO,CO,186,3.4642863193701925,0.30361396094163146,2.957581622373341,3.855247887576241,0.08764112805688315,0.25912011376879945,True,True,True,True
79172,Anson Abenaki Hydros,,USA,eia923,44.7975,-69.8867,1,29.0,hydrolakes_pour,4.80546819983157,1.6,11.1,22.9,168.602,77.0,8409.4,7.46,12.0,ROR,,ISNE,ME,204,2.0917670520871328,0.2755419906279978,1.8776983987808162,2.480804374075256,0.1317269006379397,0.28832368054209,True,True,True,True
79188,OLIANA 3,,Spain,none,42.12055556,1.30694444,1,37.62,gww_polygon,4.813276834576078,,,,,,,,90.0,STO,,,,264,2.892759271713765,0.38725240575295317,2.188555931181383,3.4644343258458834,0.13386955822408692,0.4410593052593098,True,True,True,True
79215,Foster,Foster Lake,USA,eia923,44.4146,-122.6712,1,20.0,hydrolakes_pour,4.84382553503346,13.9,23.9,75.2,62.517,187.0,1284.5,,38.0,STO,,BPAT,OR,223,3.865465784845221,0.1460862809260733,3.5521420405972637,3.9861400027394636,0.037792672101461325,0.11227572207305873,True,True,True,True
79219,Waterbury 22,Little River,USA,eia923,44.38126,-72.76769,1,5.5,hydrolakes_pour,4.8445202793416815,185.0,38.2,108.5,6.788,175.0,277.3,42.0624,57.0,STO,,ISNE,VT,197,3.0104619409454765,0.6216052764210918,1.4885232864744502,3.6251016489587933,0.20648169238301953,0.7097177789975054,True,True,True,True
79277,Wanship,Rock Port Lake,USA,eia923,40.7904,-111.4043,1,1.9,hydrolakes_pour,4.88499159712259,192.2,21.2,75.1,4.522,1836.0,864.1,,,,,PACE,UT,251,3.3255459398343636,0.6021177861256883,2.2850588155332083,4.1213931619888005,0.18105832757062384,0.5521903409781357,True,True,True,True
79294,Cethana,Cethana,Australia,none,-41.4787,146.1349,2,117.0,hydrolakes_pour,4.89990997081246,52.3,54.9,109.0,24.108,220.0,610.3,137.11111111111111,89.21367521367522,ROR,,,,245,3.525771328740077,0.23568411874777914,3.240000955531819,3.9585725263905163,0.06684611586310678,0.20380549498525652,True,True,True,True
79323,Wilder,,USA,eia923,43.667927,-72.303642,1,37.4,hydrolakes_pour,4.925168872767644,6.5,29.9,98.4,176.486,117.0,8676.7,15.8496,59.0,STO,,ISNE,VT,205,2.7236695498049315,0.2544858955062414,2.4543187178381465,3.249334320513707,0.09343493799549495,0.2918913576474427,True,True,True,True
79376,San Carlos,,Colombia,none,6.2108,-74.8405,1,1246.0,hydrolakes_pour,4.93196325952969,10.1,29.1,72.0,82.503,774.0,1833.3,554.0,70.0,STO,,,,165,2.4977237808070143,0.23779911654469812,2.096598637173737,2.838099469534835,0.09520633080887161,0.2968706299947704,True,True,True,True
79410,Golovnaya,,Tajikistan,none,37.8839,68.937,1,210.0,hydrolakes_pour,4.982805983535715,1.6,35.6,95.0,671.766,484.0,31911.5,30.0,33.0,ROR,,,,287,2.553188952818672,0.17827133148767974,2.357644732435548,2.8840157662450143,0.06982300753372428,0.2061621930599233,True,True,True,True
79412,????????? ???,,Russia,none,68.9717,28.7803,1,30.5,hydrolakes_pour,5.018517523998954,2.6,8.0,25.86,113.451,113.0,14190.5,,,,,,,158,3.748399343306282,0.21534083205495613,3.4668406919772368,4.125642764619669,0.05744874340550236,0.17575557252694818,True,True,True,True
79413,Lake Lure,,USA,eia923,35.42591,-82.184005,1,3.5999999999999996,hydrolakes_pour,4.985227800520861,108.6,19.9,55.4,5.906,307.0,246.0,,38.0,STO,,DUK,NC,259,2.8467094582827914,0.16903863233998945,2.558731845207813,3.027938195751591,0.05938035996197445,0.1648241091757975,True,True,True,True
79432,RIBADELAGO 2,,Spain,none,41.9781,-6.1404,1,35.0,hydrolakes_pour,5.007451149953174,23.4,10.7,35.9,17.793,785.0,1340.5,,42.0,STO,,,,268,2.6596178222299294,0.1975159749772685,2.3356704931900025,2.9564519296838854,0.07426479598924603,0.23341001526805644,True,True,True,True
79447,Blanda,Gilsárlón,Iceland,none,65.4158,-19.8198,1,150.0,gww_polygon,5.0552614677846,,,,,,,287.0,,STO,,,,155,4.387768547914282,0.17946851440826753,4.077087683635437,4.6516455349419825,0.040902001199123766,0.13094534158590948,True,True,True,True
79466,Tri-County Water Hydropower Project,,USA,eia923,38.239167,-107.758056,1,8.0,hydrolakes_pour,5.0439204092340235,316.3,22.2,82.09,3.004,2096.0,664.4,,101.0,STO,,WACM,CO,268,3.573888297773971,0.2794645285800472,3.0545647055183562,3.9494345160272584,0.07819621244293344,0.25039109674084664,True,True,True,True
79467,Mojave Siphon,,USA,eia923,34.307444,-117.323548,1,32.7,hydrolakes_pour,5.041611470805289,1304.8,17.2,60.2,0.534,1029.0,82.0,25.908,,STO,,CISO,CA,294,3.5406854217048584,0.12249426066290317,3.3399396566700377,3.7535917569604718,0.034596199908638464,0.11682825527359571,True,True,True,True
79492,Copco 2,Copco Lake,USA,eia923,41.975716,-122.358127,3,49.1,hydrolakes_pour,5.078551495015698,11.4,15.9,58.0,58.745,796.0,10856.5,38.1,76.0,,,PACW,CA,287,3.5207570524715157,0.8646904317467322,0.6140361756503729,3.9478737362226406,0.24559786967968528,0.9469092899301207,True,True,True,True
