gid,name,ascii,alt,lat,lon,fclass,fcode,cc,cc2,a1,a2,a3,a4,pop,elev,dem,tz,mod,country,cont,region,n_ref_25,n_any_25,n_ref_50,n_any_50,cell,cams_pm2_5,cams_pm25_m1,cams_pm25_m2,cams_pm25_m3,cams_pm25_m4,cams_pm25_m5,cams_pm25_m6,cams_pm25_m7,cams_pm25_m8,cams_pm25_m9,cams_pm25_m10,cams_pm25_m11,cams_pm25_m12,viirs_aod
709930,Dnipro,Dnipro,"Caterinoslavia,Catherinoslav,DNK,Dnepr,Dnepropetrovsk,Dniepr,Dniepropetrovskas,Dnipro,Dnipropetrovs'k,Dnipropetrovsk,Dnipropetrovsko,Dnipropetrowsk,Dniproslav,Dnipró,Dnjepropetrovsk,Dnjipro,Dnjipropetrovsk,Dnyipro,Dněpropetrovsk,Dņipro,Ekaterineslaw,Ekaterinoslav,Katerinoslav,Katerynoslav,Novij Kodak,Novorosiynsk,Novyy Kodak,Ntnipro,Sicheslav,Sichoslav,d ni por pet rxfskh,daneparo,daneparopaattarotbit,deunipeulopeteulousikeu,dnepropetrovska,dnepʼri,dnybrw,dnyprwptrwbsq,dnyprwptrwfsk,dnyprwptrwwsk,dnyprʼ,donipuro,donipuropetoroushiku,nie bo cheng,Ντνίπρο,Днепр,Днепропетровск,Днипро,Дніпро,Дніпропетровськ,Дніпрослав,Днїпро,Дњипро,Екатеринослав,Катеринослав,Новий Кодак,Січослав,Դնեպր,Եկատերինեսլաւ,דניפרא,דניפרופטרובסק,دنيبرو,دنیپروپتروفسک,دنیپروپترووسک,द्नेप्रोपेत्रोव्स्क,ดนีโปรเปตรอฟสค์,ဒနီပရို,ဒနီပရိုပက်တရော့ဗ်စ်,დნეპრი,ドニプロ,ドニプロペトロウシク,聶伯城,드니프로페트로우시크",48.46664,35.04066,P,PPLA,UA,,04,1202,13665175,,968502,120,61,Europe/Kyiv,2026-08-30,Ukraine,EU,Europe,0,0,0,0,1409,10.059454,9.181855,12.261012,11.863979,10.0441675,8.302687,13.750835,9.730915,8.438979,6.936667,8.017473,13.549862,8.978494,0.18839943
232422,Kampala,Kampala,"Campala,IKampala,KLA,Kaempaala,Kambaala,Kampal,Kampala,Kampalo,Kanpala,kam pa la,kambala,kampala,kampalla,kan pa la,kanpara,kapala,kmbala,kmpala,qmplh,Καμπάλα,Кампала,Կամպալա,קאמפאלא,קמפלה,كامبالا,كامپالا,كمبالا,کامپالا,کمپالا,کمپالہ,कंपाला,कम्पाला,ਕੰਪਾਲਾ,କାମ୍ପାଲା,கம்பாலா,กัมปาลา,ཀམ་པ་ལ།,კამპალა,ካምፓላ,カンパラ,坎帕拉,캄팔라",0.31628,32.58219,P,PPLC,UG,,C,37,8644170,8658346,1680600,,1223,Africa/Kampala,2025-12-14,Uganda,AF,Sub-Saharan Africa,11,19,11,19,198,24.89162,31.419355,23.901932,24.344624,20.592638,16.983738,22.571112,27.881992,28.321236,25.729723,24.113174,25.121252,27.443815,0.28509203
10943053,Nansana,Nansana,"Nansana,Нансана",0.36389,32.52861,P,PPL,UG,,C,96,7732385,8658059,532800,,1218,Africa/Kampala,2026-09-14,Uganda,AF,Sub-Saharan Africa,11,19,11,19,198,24.89162,31.419355,23.901932,24.344624,20.592638,16.983738,22.571112,27.881992,28.321236,25.729723,24.113174,25.121252,27.443815,0.28509203
4140963,Washington,Washington,"D.C.,District of Columbia,Federal Capital,Federal City,Federal Town,Ouasinkton,Ranatakariahshne,Ranatakariáhshne,Territory of Columbia,Vashington,Vasingtonas,Vasingtonia,Vasingtono,Vaŝingtono,Vašingtonas,WAS,Washington,Washington City,Washington D. C.,Washington D.C.,Washington DC,Waszyngton,hua sheng dun te qu,wosingteon D.C.,wosingteon DC,Ουάσιγκτον,Вашингтон,华盛顿特区,워싱턴 D.C.,워싱턴 DC",38.89511,-77.03637,P,PPLC,US,,DC,001,,,689545,7,6,America/New_York,2026-06-12,United States,NA,North/Central America,10,17,14,30,1054,11.795516,12.789785,10.705061,8.031586,8.769166,10.283468,17.17014,15.121238,15.548925,13.893473,8.506721,9.727918,10.969892,0.24424706
4160021,Jacksonville,Jacksonville,"Ceksonvill,Cow Creek,Cow Ford,Cowford,Dzeksonvil,Dzeksonvila,Dzeksonvilis,Dzhaksnvil,Dzhehksanvil,Dzhehksonvill,Dzheksonvill,Džeksonvila,Džeksonvilis,Gaksonvilo,Iacsoniapolis,Iacsonvilla,JAX,Jacksonville,Tzaksonvil,Wakka Pilatka,Zhehksonvill,gqswnwwyl,jaegseunbil,jaikasanavila,jaiksanavila,jakcanvil,jakswnfyl,jakusonbiru,jeksanavhila,jeksonvili,jie ke xun wei er,jyakasanabhila,jyaksanabhila,jyksn wyl,Ĝaksonvilo,Τζάκσονβιλ,Џексонвил,Джаксънвил,Джексонвілл,Джэксанвіл,Джэксонвилл,Жэксонвилл,Ջեքսոնվիլ,גקסונוויל,جاكسونفيل,جکسون‌ویل,جیکسن ویل,जॅक्सनव्हिल,जैक्सनविल,ज्याकसनभिल,জ্যাক্সনভিল,ਜੈਕਸਨਵਿਲ,ஜாக்சன்வில்,แจ็กสันวิลล์,ჯექსონვილი,ジャクソンビル,杰克逊维尔,잭슨빌",30.33218,-81.65565,P,PPLA2,US,,FL,031,,,1009833,5,12,America/New_York,2025-06-25,United States,NA,North/Central America,6,7,6,7,702,9.080077,8.063306,11.448809,8.520699,8.891805,8.573118,13.125555,10.376749,8.741801,7.9384713,6.770699,8.050555,8.7430105,0.22438644
4180439,Atlanta,Atlanta,"ATL,Atlant,Atlanta,Atlantae,Atlanto,Atlonta,Canebrake,Marthasdale,Marthasville,Standing Peachtree,Terminus,White Hall,Whitehall,aeteullaenta,arr‌lanra nagaram,atalanta,ateullaenta,ateullanta,atlanta,atoranta,atʼlantʼa,etalanta,etlanta,xætlænta,ya te lan da,Ατλάντα,Атлантæ,Атланта,Ատլանտա,אטלאנטא,אטלנטה,آتلانتا,أتلانتا,ئەتڵانتا,اتلانتا,اٹلانٹا,اٹلانٹا، جارجیا,अटलांटा,अटलान्टा,एट्लान्टा,एत्लान्ता,আটলান্টা,ਅਟਲਾਂਟਾ,એટલાન્ટા,அட்லான்டா,అట్లాంటా,ಅಟ್ಲಾಂಟಾ,അറ്റ്‌ലാന്റാ നഗരം,แอตแลนตา,ཨ་ཊི་ལཱན་ཊཱ།,အတ္တလန္တာမြို့,ატლანტა,አትላንታ,アトランタ,亚特兰大,亞特蘭大,아틀란타,아틀랜타,애틀랜타",33.749,-84.38798,P,PPLA,US,,GA,121,,,510823,320,336,America/New_York,2026-04-14,United States,NA,North/Central America,4,7,6,13,822,12.110564,12.734139,13.817559,8.365053,9.589583,10.972581,18.854582,12.12218,13.673789,13.855832,7.037769,9.634027,14.947444,0.23430733
4259418,Indianapolis,Indianapolis,"IND,Indianapoles,Indianapoli,Indianapolis,Indianapolisa,Indianapolės,Indianapòlis,Indianàpolis,Indianápolis,Indijanapolis,Indiyanapolis,Indyjanapalis,andyanabwlys,anډyana pwlys,ayndyanapwlys,idi'anapolisa,indiaenapolliseu,indianaporisu,indiyanapolis,indiyanapolisa,intiyanapolis,xin deiy næ pho lis,yin di an na bo li si,İndianapolis,Ινδιανάπολη,Індыянапаліс,Індіанаполіс,Индианаполис,Индијанаполис,Ինդիանապոլիս,אינדיאנאפאליס,אינדיאנפוליס,إنديانابوليس,انڈیاناپولس,انڈیاناپولس، انڈیانا,انډيانا پوليس,ایندیاناپولیس,इंडियानापोलिस,इन्डियानापोलिस,इन्डियानापोलिस्,इन्दियानापोलिस,ইন্ডিয়ানাপোলিস,ਇੰਡੀਆਨਾਪੋਲਿਸ,இண்டியானாபொலிஸ்,อินเดียแนโพลิส,ინდიანაპოლისი,ኢንዲያናፖሊስ,インディアナポリス,印第安納波利斯,인디애나폴리스",39.76838,-86.15804,P,PPLA,US,,IN,097,11512,,887642,218,248,America/Indiana/Indianapolis,2026-08-14,United States,NA,North/Central America,3,6,4,8,1078,9.036766,10.292338,10.375001,7.354571,7.5136104,8.9119625,15.11222,9.65,9.779838,9.041667,5.611693,6.179027,8.803631,0.24441384
4299276,Louisville,Louisville,"Louisvil,Louisville,Louisville-Jefferson County,Ludovicopolis,Luisvil,Luisvilis,Luisvill,Luivil,Luivila,Lujzvill,Lūivila,SDF,lu yi wei er,lu'ivhila,lu-ibil,lu-ijeubil,lubhala,luisvili,luizvili,luy s will,luyivil,lwyfyl,lwyywyl  kntaky,ruibiru,Λούισβιλ,Луивил,Луисвил,Луисвилл,Луйзвилл,Луісвіл,Луїсвілл,Լուիսվիլ,לואיוויל,لوئیزویل، کینٹکی,لويفيل,لوییویل، کنتاکی,लुईव्हिल,লুভল,லூயிவில்,ลุยส์วิลล์,ლუიზვილი,ლუისვილი,ルイビル,路易維爾,루이빌,루이즈빌",38.25424,-85.75941,P,PPLA2,US,,KY,111,,,624444,142,143,America/Kentucky/Louisville,2025-04-14,United States,NA,North/Central America,9,11,9,12,1041,9.324052,8.960081,9.147321,7.253897,7.001944,9.40672,15.2750025,11.882257,11.881047,10.397221,5.9912634,6.1420827,8.581721,0.19865085
4347778,Baltimore,Baltimore,"BWI,Baltemore Town,Baltimor,Baltimor shaary,Baltimora,Baltimore,Baltimore City,Baltimoro,Baltimorė,Baltimòra,Baltymar,Charm City,Jonas Town,Jones Town,Jonestown,Old Town,Oldtown,Valtimori,ba er de mo,balatimora,baltimor,baltimora,baltymwr,baltʼimori,boltimo-eo,boruchimoa,bwltymwr,bxl thim xr,palttimor,Βαλτιμόρη,Балтимор,Балтимор шаары,Балтымар,Բալթիմոր,באלטימאר,בולטימור,بالتيمور,بالتیمور,بالٹیمور,بالٹیمور، میری لینڈ,बाल्टिमोर,बाल्टीमोर,বাল্টিমোর,ਬਾਲਟੀਮੋਰ,பால்ட்டிமோர்,ಬಾಲ್ಟಿಮೋರ್,ബാൾട്ടിമോർ,บอลทิมอร์,བྷལ་ཏྲི་མོར།,ဘော်လ်တီမိုးမြို့,ბალტიმორი,ボルチモア,巴爾的摩,볼티모어",39.29038,-76.61219,P,PPLA2,US,,MD,510,,,585708,10,35,America/New_York,2025-07-24,United States,NA,North/Central America,4,7,10,16,1066,11.468052,12.709006,10.815477,8.093548,8.476111,9.876345,16.940834,14.963843,14.14852,12.709584,7.9233875,9.651666,11.306587,0.24122898
4460243,Charlotte,Charlotte,"CLT,Carolinum,Charlotte,Charlotte i Nord-Carolina,Charlottesburg,Charlottesburgh,Sarlot,Sarlota,Sarlote,Sarloto,Sarlott,Sharlt,Sharlat,Sharlot,Sharlott,carlat,charlxtt,saralata,sarlata,sarlet,sharlotʼi,sharlwt  karwlynay shmaly,sharotto,syalleos,syallos,tsharlwt,xia luo te,Ŝarloto,Şarlott,Šarlota,Šarlotė,Σάρλοτ,Шарлат,Шарлот,Шарлотт,Шарлът,Շառլոթ,שארלוט,تشارلوت,شارلوت، کارولینای شمالی,شارلوٹ، شمالی کیرولائنا,शार्लट,শার্লট,ਸ਼ਾਰਲਟ,சார்லட்,షార్లెట్,ಷಾರ್ಲೆಟ್,ชาร์ลอตต์,შარლოტი,シャーロット,夏洛特,샬럿,샬롯",35.22709,-80.84313,P,PPLA2,US,,NC,119,,,911311,229,272,America/New_York,2025-06-25,United States,NA,North/Central America,3,7,3,9,890,11.082239,13.670296,11.874405,7.8463707,8.290417,9.413036,14.997222,12.54973,13.177014,12.053471,6.910753,8.770971,13.50282,0.20026463
4509177,Columbus,Columbus,"CMH,Columbopolis,Columbus,Columbus i Ohio,Franklin,Franklinton,Kalumbus,Kolambus,Kolompous,Kolumbas,Kolumbo,Kolumbs,Kolumbu,Kolumbus,Kolumbusa,Kulumbus,ge lun bu,kalabasa,kalambasa,kholambas,klmbws  awhayw,kolambas,kolambasa,kolampas,kolleombeoseu,koronbasu,kweloምbesi,kwlmbs,kwlwmbws,qwlwmbws,Κολόμπους,Калумбус,Коламбус,Колумбус,Кълъмбъс,Կոլումբուս,קאלומבוס,קולומבוס,كولومبوس,کلمبوس، اوهایو,کولمبس,کولمبس، اوہائیو,कोलंबस,कोलम्बस,कोलम्बस्,কলম্বাস,ਕਲੰਬਸ,கொலம்பஸ்,โคลัมบัส,კოლუმბუსი,ኮሎምበስ,コロンバス,哥伦布,哥倫布,콜럼버스",39.96118,-82.99879,P,PPLA,US,,OH,049,18000,,913175,235,242,America/New_York,2026-04-14,United States,NA,North/Central America,5,5,5,6,1087,8.822338,10.313039,9.582888,6.781452,7.1661115,7.741935,16.046667,9.2155905,8.881856,8.723333,5.6193547,6.829027,9.1525545,0.2165714
4544349,Oklahoma City,Oklahoma City,"Aklakhoma-Sici,Caayr Oklahoma,Cathair Oklahoma,Dinas Oklahoma,Kota Oklahoma,Kutha Oklahoma,Lungsod ng Oklahoma,Maxeponoe,Maxepónoe,OKC,Okla city,Oklachoma Siti,Oklahoma,Oklahoma Ceety,Oklahoma City,Oklahoma Shehri,Oklahoma Sites,Oklahoma Siti,Oklahoma Sitis,Oklahoma Sitės,Oklahoma Station,Oklahoma llaqta,Oklahomasitija,Oklahomaurbo,Oklakhoma,Oklakhoma Siti,Oklakhoma-Siti,Oklakhomae-Siti,Oklaxoma Shehiri,aklahma syty,ao ke la he ma shi,awklahwma syty,e ke la he ma cheng,okalahoma siti,okeullahomasiti,oklahoma nakaram,oklahoma siti,oklahoma-siti,okurahomashiti,xo khla ho ma si ti,ʿokilahoma siti,Οκλαχόμα Σίτι,Аклахома-Сіці,Оклахомæ-Сити,Оклахома,Оклахома Сити,Оклахома-Сити,Оклахома-Сіті,Օկլահոմա Սիթի,אוקלהומה סיטי,أوكلاهوما سيتي,اوکلاهوما سيتي,اوکلاہوما شہر، اوکلاہوما,اکلاهما سیتی,ओक्लाहोमा सिटी,ওকলাহোমা সিটি,ਓਕਲਾਹੋਮਾ ਸਿਟੀ,ஓக்லஹோமா நகரம்,โอคลาโฮมาซิตี,ოკლაჰომა-სიტი,ოქლაჰომა-სითი,ኦክላሆማ ሲቲ,オクラホマシティ,俄克拉荷馬城,奧克拉荷馬市,오클라호마시티",35.46756,-97.51643,P,PPLA,US,,OK,109,,,681054,366,395,America/Chicago,2026-04-14,United States,NA,North/Central America,3,4,3,4,910,7.261162,8.279839,9.067411,4.931989,6.6798606,7.1583333,7.7813888,8.173791,10.084409,9.274306,5.699328,4.322222,5.82406,0.14396758
4560349,Philadelphia,Philadelphia,"Coaquannock,Fi-sang,Fi-sàng,Filadehl'fija,Filadel'fi,Filadel'fij,Filadel'fija,Filadelfi,Filadelfia,Filadelfiae,Filadelfie,Filadelfii,Filadelfija,Filadelfijo,Filadelfio,Filadelfiya,Filadelfiye,Filadelfiä,Filadèlfia,Filadélfia,Filadélfiye,Ga-na-ta-jen-go-na,PHL,Phila,Philadelpheia,Philadelphia,Philadelphie,Philly,Quequenakee,Tsi wahswen:to Tekahso:ken,Tsi wahswèn:to Tekahsó:ken,fei cheng,fi la delfeiy,filadailafi'a,firaderufia,flaڈylfya,fyladlfya,fyladlfya  pnsylwanya,philadelaphiya,philadelphiya,piladelpia,pilatelpiya,pilladelpia,pyldlpyh,Φιλαδέλφεια,Филаделфиа,Филаделфия,Филаделфија,Филадельфи,Филадельфий,Филадельфия,Філадельфія,Філадэльфія,Ֆիլադելֆիա,פילאדעלפיע,פילדלפיה,فلاڈیلفیا,فلاڈیلفیا، پنسلوانیا,فيلادلفيا,فیلادلفیا,فیلادلفیا، پنسیلوانیا,फिलाडेल्फिया,ফিলাডেলফিয়া,ਫ਼ਿਲਾਡੈਲਫ਼ੀਆ,ફિલાડેલ્ફિયા,பிலடெல்பியா,ఫిలడెల్ఫియా,ಫಿಲಡೆಲ್ಫಿಯಾ,ഫിലഡെൽഫിയ,ฟิลาเดลเฟีย,ဖီလာဒဲလ်ဖီးယားမြို့,ფილადელფია,ፊላዴልፊያ,ភីឡាដេលផ្យា,フィラデルフィア,費城,费城,필라델피아",39.95238,-75.16362,P,PPLA2,US,,PA,101,60000,,1573916,12,8,America/New_York,2025-04-14,United States,NA,North/Central America,76,83,92,104,1088,12.641588,14.125402,13.314733,9.860483,9.722916,10.390995,16.661943,14.902152,16.052689,13.639721,8.309813,12.016112,12.814786,0.22707494
4641239,Memphis,Memphis,"MEM,Memfis,Memfisa,Memphis,Memphis Tennesiae,Menfis,Mémfis,Mênfis,memfis,memhpis,memphisa,mempiseu,mempisi,menfisu,meng fei si,mmfys,mmfys  tnsy,mmpys,Μέμφις,Мемфис,Мемфіс,Մեմֆիս,ממפיס,מעמפיס,ممفيس,ممفیس,ممفیس، تنسی,میمفس، ٹینیسی,मेम्फिस,মেম্ফিস,மெம்ஃபிஸ்,เมมฟิส,მემფისი,メンフィス,孟菲斯,孟非斯,멤피스",35.14953,-90.04898,P,PPLA2,US,,TN,157,,,633104,78,84,America/Chicago,2025-07-15,United States,NA,North/Central America,1,2,2,3,889,8.576907,10.0118265,9.398512,5.329301,6.655,8.568011,13.097362,11.032259,10.893012,10.021529,4.539919,6.4509716,7.0665317,0.19722937
4644585,Nashville,Nashville,"BNA,French Lick,Nachville,Nasburgum,Nashboro,Nashborough,Nashfile,Nashvil,Nashvill,Nashville,Nashville-Davidson,Nashwil,Nasvelis,Nasvil,Nasvila,Nasvilo,Naŝvilo,Našvila,Našvėlis,Nehshvill,Neshvil,Neshvill,Nesvil,Nesvilis,Nesvill,Neşvill,Nešvilis,n'yasabhila,n'yasbhila,n'yasbhilla,na shen wei er,na shu wei er,naesyubil,naisavila,nashfyl,nashiviል,nashwyl,nasshubiru,nasvil,nesavhila,neshvili,nshwyl,Νάσβιλ,Нашвил,Нашвилл,Нашвіл,Нашвілл,Нешвил,Нэшвилл,Նեշվիլ,נאשוויל,ناشفيل,ناشولے,ناشويل,نشویل,نیشویل، ٹینیسی,नाश्विल्,नॅशव्हिल,नैशविल,न्याश्भिल,न्यास्भिल्ल,ন্যাশভিল,ਨੈਸ਼ਵਿਲ,நாஷ்வில்,แนชวิลล์,ნეშვილი,ናሽቪል,ナッシュビル,納殊維爾,纳什维尔,내슈빌",36.16589,-86.78444,P,PPLA,US,,TN,037,,,689447,170,171,America/Chicago,2026-04-14,United States,NA,North/Central America,3,3,3,4,937,9.220469,9.756452,11.049703,6.4241934,7.217917,9.136694,14.564026,10.329033,10.706991,11.430555,5.228226,6.8615284,8.220296,0.19666004
4645421,New South Memphis,New South Memphis,"N'ju Saut Memfis,Нью Саут Мемфис",35.08676,-90.05676,P,PPLX,US,,TN,157,,,641608,79,79,America/Chicago,2026-09-14,United States,NA,North/Central America,1,1,2,3,889,8.576907,10.0118265,9.398512,5.329301,6.655,8.568011,13.097362,11.032259,10.893012,10.021529,4.539919,6.4509716,7.0665317,0.19722937
4671654,Austin,Austin,"AUS,Austin,Austino,Austinopolis,Aŭstino,Montopolis,Oscin,Ostin,Ostina,Ostinas,Ostins,Waterloo,ao si ting,asatina,astin,astina,astyn  tgzas,asټn,awstn,ke shi dian,oseutin,ostina,ostʼini,osutin,xxstin,Ώστιν,Остин,Остін,Осцін,Օստին,אוסטין,אסטין,آستین، تگزاس,آسٹن,آسٹن، ٹیکساس,آسټن,أوستن,अस्टिन,अस्तिन,आस्टिन्,ऑस्टिन,অস্টিন,ਆਸਟਿਨ,ஆஸ்டின்,ഓസ്റ്റിൻ,ออสติน,ოსტინი,ኦስቲን፣ ቴክሳስ,ᎠᏍᏘᏂ,オースティン,奧斯汀,柯士甸,오스틴",30.26715,-97.74306,P,PPLA,US,,TX,453,,,974447,149,165,America/Chicago,2026-04-14,United States,NA,North/Central America,3,13,9,22,701,7.974349,7.7947583,9.411607,6.705377,7.43875,8.647447,9.148194,8.721506,9.456049,8.154582,7.1178765,5.7918067,7.3993273,0.22007334
4684888,Dallas,Dallas,"DFW,Dalas,Dalasa,Dalasas,Dalaso,Dallas,Dallas shaary,Dallasium,Ntalas,da la si,daelleoseu,dailasa,dalas,dalasa,dalasi,dallas,dallasa,dallaseu,darasu,delasa,dæ llas,talas,Ντάλας,Далас,Даллас,Даллас шаары,Դալաս,דאלאס,دالاس,داللاس,داڵاس,ڈیلاس,डॅलस,डैलस,ডালাস,ਡਾਲਸ,ડલ્લાસ,டாலஸ்,డల్లాస్,ഡാളസ്,แดลลัส,ဒါးလတ်စ်မြို့,დალასი,ዳላስ,ダラス,達拉斯,달라스,댈러스",32.78306,-96.80667,P,PPLA2,US,,TX,113,,,1326087,128,139,America/Chicago,2025-06-25,United States,NA,North/Central America,2,5,2,12,799,10.667464,13.159004,11.440476,7.7830644,9.420277,12.61653,10.518889,10.346503,13.991533,13.4772215,9.587634,7.2675,8.411694,0.18370406
4691930,Fort Worth,Fort Worth,"Arx Vorthensis,Camp Worth,FTW,Fort Gouorth,Fort Uehrt,Fort Uert,Fort Uurt,Fort Vort,Fort Worth,Fort-Owert,Fort-Uehrt,Fort-Vort,Fortverta,Fortvortas,Fortvorto,Fortvērta,Ft Worth,f xrtweirth,forata varatha,fotowasu,fwrt wwrth,fwrt wwrth  tgzas,phorta oyartha,phorta vartha,portʼ-uerti,poteuwoseu,pwrt wwrt,vort kottai,wo si bao,Φορτ Γουόρθ,Форт Ворт,Форт Уърт,Форт Уэрт,Форт-Ворт,Форт-Уэрт,Ֆորտ-Ուերտ,פורט וורת,فورت وورث,فورت وورث، تگزاس,فورٹ ورتھ,فورٹ ورتھ، ٹیکساس,फोर्ट वर्थ,ফোর্ট ওয়ার্থ,ਫ਼ੋਰਟ ਵਰਥ,வொர்த் கோட்டை,ഫോർട്ട് വർത്ത്,ฟอร์ตเวิร์ท,ფორტ-უერთი,フォートワース,沃思堡,포트워스",32.72541,-97.32085,P,PPLA2,US,,TX,439,,,1008106,199,203,America/Chicago,2025-06-25,United States,NA,North/Central America,3,8,4,13,798,9.896949,11.660081,10.98363,6.837499,8.892361,11.559409,10.147361,9.286157,13.361829,12.786389,9.059813,6.4825,7.770295,0.16551584
4699066,Houston,Houston,"Chiouston,HOU,Hiu-su-tun,Hiustonas,Hiû-sṳ̂-tûn,Hjuston,Hjustona,Hjūstona,Houston,Houston City,Hustonia,Hustono,Hyuston,Kh'juston,Khjustn,Khjustan,Khjuston,hi'ustana,hiustʼoni,hiws tan,hiyustan,hou si dun,husatana,hyuseuteon,hyustan,hyustana,hyusuton,hywstn,hywstwn,xiu si dun,ywstwn,Χιούστον,Хьюстон,Хюстан,Хюстън,Хјустон,Х’юстон,Հյուստոն,היוסטן,יוסטון,هيوستن,هیوستون,ھیووستن,ہywsٹn,ہیوسٹن,ह्युस्टन,হিউস্টন,ਹੂਸਟਨ,હ્યુસ્ટન,ஹியூஸ்டன்,హ్యూస్టన్,ഹ്യൂസ്റ്റൺ,ฮิวสตัน,ဟူစတန်မြို့,ჰიუსტონი,ሂውስተን,ヒューストン,休斯敦,休斯頓,休斯顿,侯斯頓,휴스턴",29.76328,-95.36327,P,PPLA2,US,,TX,201,,,2314157,12,30,America/Chicago,2025-05-08,United States,NA,North/Central America,66,71,74,88,675,11.60394,9.695565,10.987054,11.095833,10.654307,11.338172,12.985974,13.519892,14.343819,14.310833,10.639517,9.260556,10.381721,0.2558287
4726206,San Antonio,San Antonio,"SAT,San Antonijus,San Antonio,San Antonio (Texas),San Antonio de Bejar,San Antoniyo,San Antònio,San-Antonia,San-Antonio,Sanantonio,Sanctus Antonius,can antoniyo,saen-antonio,saina entoniyo,san antoniyo,san antwnyw,san'antonio,san-antʼonio,sana antoni'o,sena amtoniyo,sheng an dong ni ao,Σαν Αντόνιο,Сан Антонио,Сан-Антонио,Сан-Антоніа,Сан-Антоніо,Սան Անտոնիո,סאן אנטאניא,סן אנטוניו,سان آنتونیو,سان أنطونيو,سان انٹونیو,सॅन अँटोनियो,सैन एन्टोनियो,স্যান অ্যান্টোনিও,ਸਾਨ ਆਂਤੋਨੀਓ,சான் அந்தோனியோ,శాన్ అంటోనియో,സാൻ അന്റോണിയോ,แซนแอนโทนีโอ,სან-ანტონიო,サンアントニオ,圣安东尼奥,聖安東尼奧,샌안토니오",29.42412,-98.49363,P,PPLA2,US,,TX,029,,,1526656,198,202,America/Chicago,2025-06-25,United States,NA,North/Central America,5,6,6,8,674,7.8734283,7.9962363,9.896728,7.4584665,7.6147213,8.903495,8.893194,8.062635,8.182392,7.282778,6.8654575,5.767778,7.6905923,0.16246034
4887398,Chicago,Chicago,"CHI,Cekaga,Chi-ka-ko,Chi-kâ-kô,Chicago,Chicagu,Chikago,Chykaga,Cikaga,Cikago,Cikaqo,E-Chicago,Kikako,Shikago,Sicagum,Sikago,The Windy City,Tsikago,Windy City,chikhako,cikago,cikako,shikago,shkagw,shykaghw,shykagw,shykajw,shyqgw,sikago,sikkagea,syqgw,zhi jia ge,Çikago,Çikaqo,Ĉikago,Čikaga,Čikago,Čikāga,Čėkaga,Şikago,Σικάγο,Чикаго,Чикаґо,Чыкага,Шикаго,Չիկագո,שיקאגא,שיקגו,شيكاجو,شيكاغو,شکاگو,شیکاگو,شیکاگۆ,ܫܝܩܓܘ,शिकागो,শিকাগো,ਸ਼ਿਕਾਗੋ,சிகாகோ,చికాగో,ಶಿಕಾಗೊ,ഷിക്കാഗോ,ชิคาโก,ရှီကာဂိုမြို့,ჩიკაგო,ሺካጎ,ᓰᖄᑯ,Ṣìkágò,シカゴ,芝加哥,시카고,𐍃𐌾𐌹𐌺𐌰𐌲𐍉",41.85003,-87.65005,P,PPLA2,US,,IL,031,14000,,2664452,179,180,America/Chicago,2025-06-21,United States,NA,North/Central America,9,23,18,39,1167,11.33913,9.730646,12.063987,10.1180105,9.998055,10.868144,18.963196,15.206854,13.104571,11.389998,6.6958337,7.449028,10.630241,0.28912
4930956,Boston,Boston,"BOS,Baston,Bostan,Boston,Bostona,Bostonas,Bostone,Bostonia,Bostono,Bostons,Bostun,Bostún,Mushauwomuk,Old Boston,Po-su-tun,Pokekona,Pô-sṳ-tun,Shawmut,Shawmutt,Shawnnut,Totant,Tramount,Tremont,Trimountain,Trimountaine,Vostoni,Wahstoronon:ke,Wahstoronòn:ke,Wastok,bastan,bastana,bausatana,beasrraൺ,bo shi dun,boseuteon,bostan,bostana,bostʼoni,bosuton,bwstn,bwstwn,bwsټn,bxstan,pastan,Βοστωνη,Βοστώνη,Бостан,Бостон,Бостън,Բոստոն,באסטאן,בוסטון,بوستون,بوسطن,بوسٹن,بوسټن,بۆستن,ܒܘܣܛܘܢ,बस्तन,बास्टन्,बॉस्टन,बोस्टन,বস্টন,ਬੌਸਟਨ,பாஸ்டன்,బోస్టన్,ಬಾಸ್ಟನ್,ബോസ്റ്റൺ,บอสตัน,བོ་སེ་ཊོན།,ဘော့စတွန်မြို့,ბოსტონი,ቦስቶን,ボストン,波士頓,波士顿,보스턴",42.35843,-71.05977,P,PPLA,US,,MA,025,07000,,653833,14,38,America/New_York,2026-04-14,United States,NA,North/Central America,16,33,22,40,1180,10.056895,9.406183,10.346725,8.980108,7.139305,8.258468,17.351252,12.447043,13.702821,10.436942,6.603361,7.9769454,8.147984,0.19921601
4951305,South Boston,South Boston,"Dorchester Heights,Saut Boston,South Boston,Саут Бостон",42.33343,-71.04949,P,PPLX,US,,MA,025,07000,,571281,14,20,America/New_York,2026-09-14,United States,NA,North/Central America,16,32,21,39,1180,10.056895,9.406183,10.346725,8.980108,7.139305,8.258468,17.351252,12.447043,13.702821,10.436942,6.603361,7.9769454,8.147984,0.19921601
