id,n2024,n2025,name,lat,lon,params,n_pm25_rows_sample_day,sample_key,error,provider,country,has_pm25,active,kind,days,cc,region,city_km
3685149,0,175,"Saphai Secondary School - Sanasomboun, Champasack ມັດທະຍົມ ສະຜ່າຍ-3655095",15.202177,105.720683,pm1|pm25|relativehumidity|temperature|um003,8.0,records/csv.gz/locationid=3685149/year=2025/month=08/location-3685149-20250827.csv.gz,,,,True,True,lowcost,175,LA,Other Asia,12.396136271909972
3501136,0,226,Paktha - Bokeo-3471075,20.105423,100.597269,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=3501136/year=2025/month=08/location-3501136-20250828.csv.gz,,,,True,True,lowcost,226,LA,Other Asia,21.687538146949883
4851440,0,184,Grand View-4821375,39.77786,105.02953,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=4851440/year=2025/month=09/location-4851440-20250925.csv.gz,,,,True,True,lowcost,184,CN,China,118.0286384257794
3503725,0,262,Nhommalath - Khammouan -3473665,17.614203,105.170282,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=3503725/year=2025/month=07/location-3503725-20250725.csv.gz,,,,True,True,lowcost,262,LA,Other Asia,42.55662854955875
4795495,0,196,Barangay San Rafael Hall-4765439,14.63666,120.96414,pm25,70.0,records/csv.gz/locationid=4795495/year=2025/month=09/location-4795495-20250925.csv.gz,,,,True,True,reference_likely,196,PH,Other Asia,1.4865668115895316
2960651,154,365,"25 D.Anhaght street, Yerevan, Armenia-2930618",40.2,44.53648,pm25,40.0,records/csv.gz/locationid=2960651/year=2025/month=07/location-2960651-20250702.csv.gz,,,,True,True,reference_likely,519,AM,Other Asia,2.229440376941744
4771377,0,198,Akçakoyun-4741315,39.795278,27.139111,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=4771377/year=2025/month=09/location-4771377-20250924.csv.gz,,,,True,True,lowcost,198,TR,MENA,24.222376250834973
3088325,92,267,Magas-3058265,40.1926,44.56238,pm25,37.0,records/csv.gz/locationid=3088325/year=2025/month=05/location-3088325-20250514.csv.gz,,,,True,True,reference_likely,359,AM,Other Asia,0.5883963661378697
4143986,0,238,Khongxedone - Salavan-4113935,15.59088,105.804115,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=4143986/year=2025/month=08/location-4143986-20250826.csv.gz,,,,True,True,lowcost,238,LA,Other Asia,41.284469095457354
3524548,0,273,"Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ-3494490",21.078865,102.505833,pm1|pm25|relativehumidity|temperature|um003,3.0,records/csv.gz/locationid=3524548/year=2025/month=07/location-3524548-20250723.csv.gz,,,,True,True,lowcost,273,VN,Other Asia,63.559850544279136
4865063,0,178,University of Agriculture -4834997,31.43452,73.07072,pm1|pm25|relativehumidity|temperature|um003,5.0,records/csv.gz/locationid=4865063/year=2025/month=09/location-4865063-20250927.csv.gz,,,,True,True,lowcost,178,PK,South Asia,2.7738104919175517
5011605,0,150,Ikorodu Bus Terminal-4981539,6.620901238525096,3.502717467376165,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=5011605/year=2025/month=10/location-5011605-20251018.csv.gz,,,,True,True,lowcost,150,NG,Sub-Saharan Africa,2.7467355717470086
7926,321,328,Super Site-7926,-22.085864134728,-70.188415616234,pm10|pm25|so2,24.0,records/csv.gz/locationid=7926/year=2025/month=06/location-7926-20250616.csv.gz,,chile-sinca,cl,True,True,reference_likely,649,CL,South America,1.1922413766822426
850,357,361,Rancagua II-850,-34.143888375919,-70.737131207664,pm10|pm25,24.0,records/csv.gz/locationid=850/year=2025/month=06/location-850-20250630.csv.gz,,chile-sinca,cl,True,True,reference_likely,718,CL,South America,2.8207947858804645
4566426,0,184,Punjab Food Authority-4536364,33.6304566,73.0729694,pm1|pm25|relativehumidity|temperature|um003,12.0,records/csv.gz/locationid=4566426/year=2025/month=09/location-4566426-20250926.csv.gz,,,,True,True,lowcost,184,PK,South Asia,4.354016789165012
4814248,0,176,Yousaf Garden near Qatalmara Road-4784183,29.36232,71.64155,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=4814248/year=2025/month=10/location-4814248-20251005.csv.gz,,,,True,True,lowcost,176,PK,South Asia,5.117269770969922
270,363,360,Los Ángeles Oriente-270,-37.463035064801,-72.324575155457,pm10|pm25,24.0,records/csv.gz/locationid=270/year=2025/month=06/location-270-20250630.csv.gz,,chile-sinca,cl,True,True,reference_likely,723,CL,South America,2.6726985054459917
2959203,167,323,"Brackenham, KZN, ZA.-2929173",-28.731301,32.039016,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=2959203/year=2025/month=07/location-2959203-20250723.csv.gz,,,,True,True,lowcost,490,ZA,Sub-Saharan Africa,5.751253200325296
951,366,358,La Greda-951,-32.748154,-71.474204,pm10|pm25|so2,24.0,records/csv.gz/locationid=951/year=2025/month=07/location-951-20250702.csv.gz,,chile-sinca,cl,True,True,reference_likely,724,CL,South America,6.857372366725182
4846142,0,180,"Bureau Of Statistics, Punjab-4817112",32.172947,74.188152,pm1|pm25|relativehumidity|temperature|um003,15.0,records/csv.gz/locationid=4846142/year=2025/month=09/location-4846142-20250925.csv.gz,,,,True,True,lowcost,180,PK,South Asia,1.9239131693014784
4771378,0,179,Cantt Public School & College-4741316,30.1827,71.43621,pm1|pm25|relativehumidity|temperature|um003,12.0,records/csv.gz/locationid=4771378/year=2025/month=09/location-4771378-20250926.csv.gz,,,,True,True,lowcost,179,PK,South Asia,4.332812334737955
4838122,0,185,Urban Unit Karachi-4808060,24.86414,67.07087,pm1|pm25|relativehumidity|temperature|um003,20.0,records/csv.gz/locationid=4838122/year=2025/month=09/location-4838122-20250928.csv.gz,,,,True,True,lowcost,185,PK,South Asia,1.3030763334646325
54,364,359,Talagante-54,-33.673752071375,-70.953064737434,pm10|pm25,24.0,records/csv.gz/locationid=54/year=2025/month=06/location-54-20250629.csv.gz,,chile-sinca,cl,True,True,reference_likely,723,CL,South America,2.622462786919656
3503722,0,259,"Nampook Secondary School - Huoixai, Bokeo ມັດທະຍົມສົມບູນ ນ້ຳປຸກ-3473662",20.217811,100.565439,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=3503722/year=2025/month=07/location-3503722-20250706.csv.gz,,,,True,True,lowcost,259,LA,Other Asia,12.061467900352193
4557686,0,159,"Ac Office Shalimar Complex, Wahga-4527623",31.574289,74.447898,pm1|pm25|relativehumidity|temperature|um003,22.0,records/csv.gz/locationid=4557686/year=2025/month=09/location-4557686-20250913.csv.gz,,,,True,True,lowcost,159,PK,South Asia,9.384251327832827
4837166,0,179,Amin town-4807102,31.44492,73.12673,pm1|pm25|relativehumidity|temperature|um003,21.0,records/csv.gz/locationid=4837166/year=2025/month=09/location-4837166-20250928.csv.gz,,,,True,True,lowcost,179,PK,South Asia,4.79826601675
4804767,0,171,Karachi Zoo-4774704,24.8761487,67.0230529,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=4804767/year=2025/month=09/location-4804767-20250926.csv.gz,,,,True,True,lowcost,171,PK,South Asia,2.131248354972666
4884063,0,187,"Govt. Graduate College, Asghar Mall,-4853997",33.6291031,73.0559127,pm1|pm25|relativehumidity|temperature|um003,23.0,records/csv.gz/locationid=4884063/year=2025/month=09/location-4884063-20250929.csv.gz,,,,True,True,lowcost,187,PK,South Asia,3.61008300651107
4797639,0,195,Caloocan Sports Complex-4767608,14.75097,121.02042,pm25,71.0,records/csv.gz/locationid=4797639/year=2025/month=09/location-4797639-20250925.csv.gz,,,,True,True,reference_likely,195,PH,Other Asia,4.018285754568386
4795500,0,196,Barangay Tanza 2 Hall-4765437,14.67508,120.93989,pm25,69.0,records/csv.gz/locationid=4795500/year=2025/month=09/location-4795500-20250925.csv.gz,,,,True,True,reference_likely,196,PH,Other Asia,0.10926543919207778
3459,365,192,Embassy Kathmandu-3459,27.738703,85.336206,pm25,24.0,records/csv.gz/locationid=3459/year=2025/month=09/location-3459-20250909.csv.gz,,airnow,np,True,True,reference_likely,557,NP,South Asia,4.392992644945725
3597975,0,290,"Kuan Secondary School - Kuan, Houaphan ມັດທະຍົມສົມບູນ ກັວນ-3567921",19.835863,104.561303,pm1|pm25|relativehumidity|temperature|um003,23.0,records/csv.gz/locationid=3597975/year=2025/month=08/location-3597975-20250804.csv.gz,,,,True,True,lowcost,290,VN,Other Asia,30.402041961951017
2406,353,352,Alto Hospicio-932111,-20.290466881209,-70.100192427636,pm25,24.0,records/csv.gz/locationid=2406/year=2025/month=07/location-2406-20250703.csv.gz,,chile-sinca,cl,True,True,reference_likely,705,CL,South America,2.46857953733803
387511,172,169,Wiang Subdistrict Disaster Prevention and Mitigation Center-398112,20.2575,100.4025,pm25,23.0,records/csv.gz/locationid=387511/year=2025/month=04/location-387511-20250403.csv.gz,,,,True,True,reference_likely,341,LA,Other Asia,5.506116184036959
4814327,0,194,Zafar Memon DHA-4784263,24.814741,67.067062,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=4814327/year=2025/month=09/location-4814327-20250926.csv.gz,,,,True,True,lowcost,194,PK,South Asia,6.614554612646568
1266,366,360,La Florida-932095,-35.435141887663,-71.678261499336,pm10|pm25|so2,24.0,records/csv.gz/locationid=1266/year=2025/month=07/location-1266-20250701.csv.gz,,chile-sinca,cl,True,True,reference_likely,726,CL,South America,2.9053980820418506
4848174,0,174,GC university-4818111,31.41622,73.06798,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=4848174/year=2025/month=09/location-4848174-20250920.csv.gz,,,,True,True,lowcost,174,PK,South Asia,2.06154578683557
3624137,0,249,"Kaleum Secondary School - Kaleum, Sekong ມັດທະຍົມ ກະລຶມ-3594074",15.784384,106.906754,pm1|pm25|relativehumidity|temperature|um003,16.0,records/csv.gz/locationid=3624137/year=2025/month=08/location-3624137-20250814.csv.gz,,,,True,True,lowcost,249,LA,Other Asia,52.56134132800172
4797657,0,195,Makati Avenue - Buendia Avenue Intersection-4767601,14.56127,121.02799,pm25,71.0,records/csv.gz/locationid=4797657/year=2025/month=09/location-4797657-20250925.csv.gz,,,,True,True,reference_likely,195,PH,Other Asia,0.31430773073656654
2960662,154,365,"64/7 G.Hovsepyan street, Yerevan, Armenia-2930583",40.17452,44.53518,pm25,41.0,records/csv.gz/locationid=2960662/year=2025/month=07/location-2960662-20250702.csv.gz,,,,True,True,reference_likely,519,AM,Other Asia,1.9225897649054255
72,365,357,Curicó-72,-34.974925077541,-71.233967512329,pm10|pm25,9.0,records/csv.gz/locationid=72/year=2025/month=06/location-72-20250629.csv.gz,,chile-sinca,cl,True,True,reference_likely,722,CL,South America,1.0062340146179964
7446,363,352,Alerce-7446,-41.399169537038,-72.899522781372,pm25,24.0,records/csv.gz/locationid=7446/year=2025/month=07/location-7446-20250704.csv.gz,,chile-sinca,cl,True,True,reference_likely,715,CL,South America,8.577291308114935
4605119,0,165,"University of Education , Township-4575059",31.454026,74.29979,pm1|pm25|relativehumidity|temperature|um003,12.0,records/csv.gz/locationid=4605119/year=2025/month=09/location-4605119-20250923.csv.gz,,,,True,True,lowcost,165,PK,South Asia,3.876721453191349
4834565,0,178,Naimat colony-4804500,31.41069,73.12276,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=4834565/year=2025/month=09/location-4834565-20250925.csv.gz,,,,True,True,lowcost,178,PK,South Asia,3.184252880716939
4797645,0,195,J.P. Rizal Avenue corner Pertierra-4767602,14.56838,121.02845,pm25,70.0,records/csv.gz/locationid=4797645/year=2025/month=09/location-4797645-20250925.csv.gz,,,,True,True,reference_likely,195,PH,Other Asia,1.0384609298085317
4769229,0,193,women university-4739166,30.2515,71.57288,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=4769229/year=2025/month=09/location-4769229-20250926.csv.gz,,,,True,True,lowcost,193,PK,South Asia,10.491468392460265
4958512,0,171,Tema Community 25 Estate-4928446,5.7246506,0.0173341,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=4958512/year=2025/month=10/location-4958512-20251005.csv.gz,,,,True,True,lowcost,171,GH,Sub-Saharan Africa,6.413952956040088
3276359,43,322,CMT8-3246311,10.78533,106.67029,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=3276359/year=2025/month=07/location-3276359-20250724.csv.gz,,,,True,True,lowcost,365,VN,Other Asia,1.950258389850508
620,356,351,Huasco Sivica-620,-28.469998068842,-71.219652562817,pm25,24.0,records/csv.gz/locationid=620/year=2025/month=06/location-620-20250626.csv.gz,,chile-sinca,cl,True,True,reference_likely,707,CL,South America,46.49186351544875
3345258,0,336,Green Acres Extension (Pine Avenue Road)-3315193,31.4086,74.247,pm1|pm25|relativehumidity|temperature|um003,13.0,records/csv.gz/locationid=3345258/year=2025/month=07/location-3345258-20250716.csv.gz,,,,True,True,lowcost,336,PK,South Asia,10.978285664583279
4608419,0,176,IMSciences Institute Peshwar-4578360,33.9581864,71.3343512,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=4608419/year=2025/month=09/location-4608419-20250926.csv.gz,,,,True,True,lowcost,176,PK,South Asia,6.402249479602149
3597976,0,270,"Hongsa Secondary School - Hongsa, Xaignabouly ມັດທະຍົມສົມບູນ ຫົງສາ-3567922",19.70693,101.342893,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=3597976/year=2025/month=07/location-3597976-20250724.csv.gz,,,,True,True,lowcost,270,LA,Other Asia,87.20011630554654
4797644,0,195,World Trade Center-4767620,14.55157,120.98649,pm25,68.0,records/csv.gz/locationid=4797644/year=2025/month=09/location-4797644-20250925.csv.gz,,,,True,True,reference_likely,195,PH,Other Asia,2.2458481499163896
4567932,0,216,PHA Head Office-4537870,33.6055187,73.0611438,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=4567932/year=2025/month=09/location-4567932-20250915.csv.gz,,,,True,True,lowcost,216,PK,South Asia,1.5276041508205467
4757304,0,171,Quetta Commissioner Office -4727242,30.197606,67.0101348,pm1|pm25|relativehumidity|temperature|um003,4.0,records/csv.gz/locationid=4757304/year=2025/month=09/location-4757304-20250928.csv.gz,,,,True,True,lowcost,171,PK,South Asia,1.7161694006859154
4797659,0,195,C3 Road (5th Avenue) - Rizal Avenue Extension-4767609,14.64443,120.98409,pm25,69.0,records/csv.gz/locationid=4797659/year=2025/month=09/location-4797659-20250925.csv.gz,,,,True,True,reference_likely,195,PH,Other Asia,1.8337829440766322
4554236,0,217,Rawalpindi Women University-4524173,33.6452478,73.0646181,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=4554236/year=2025/month=09/location-4554236-20250914.csv.gz,,,,True,True,lowcost,217,PK,South Asia,5.548528259298954
2483823,292,338,"CAP / ECE, KZN, ZA.-2453618",-29.475638811890462,31.24527600950233,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=2483823/year=2025/month=07/location-2483823-20250716.csv.gz,,,,True,True,lowcost,630,ZA,Sub-Saharan Africa,4.120937190840345
5142909,0,165,"Clearwater Bay, Hong Kong-5112843",22.3387,114.2547,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=5142909/year=2025/month=10/location-5142909-20251010.csv.gz,,,,True,True,lowcost,165,HK,Other Asia,1.2986753419035573
600,337,292,Punta Arenas-600,-53.158295492238,-70.921497482453,pm25,24.0,records/csv.gz/locationid=600/year=2025/month=05/location-600-20250528.csv.gz,,chile-sinca,cl,True,True,reference_likely,629,CL,South America,0.9607874232463492
2960669,149,365,"27/3 Arshakunyats street, Yerevan, Armenia-2930614",40.15796,44.50491,pm25,39.0,records/csv.gz/locationid=2960669/year=2025/month=07/location-2960669-20250702.csv.gz,,,,True,True,reference_likely,514,AM,Other Asia,2.284854003279272
3278380,42,189,Andover-3248324,45.23721,93.31011,pm1|pm25|relativehumidity|temperature|um003,21.0,records/csv.gz/locationid=3278380/year=2025/month=09/location-3278380-20250928.csv.gz,,,,True,True,lowcost,231,CN,China,249.46442450788388
69,356,355,Kingston College-69,-36.784653741124,-73.052063025795,pm10|pm25|so2,24.0,records/csv.gz/locationid=69/year=2025/month=06/location-69-20250629.csv.gz,,chile-sinca,cl,True,True,reference_likely,711,CL,South America,4.443189219869552
3553304,0,303,"Ekaphab Secondary School - Xayabury, Xayabury ມັດທະຍົມ ເອກະພາບ-3543299",19.237566,101.714751,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=3553304/year=2025/month=08/location-3553304-20250802.csv.gz,,,,True,True,lowcost,303,LA,Other Asia,84.5831041020721
4967224,0,178,"Divine healer's Church, Bethlehem-4937158",5.7045807,-0.0102789,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=4967224/year=2025/month=10/location-4967224-20251002.csv.gz,,,,True,True,lowcost,178,GH,Sub-Saharan Africa,2.7754322526508735
4845647,0,190,K-Block Gulistan colony-4815583,31.43736,73.10685,pm1|pm25|relativehumidity|temperature|um003,22.0,records/csv.gz/locationid=4845647/year=2025/month=09/location-4845647-20250927.csv.gz,,,,True,True,lowcost,190,PK,South Asia,2.921960784689746
2960631,154,176,"12 G.Emin street, Yerevan, Armenia-2930612",40.19469,44.50967,pm25,58.0,records/csv.gz/locationid=2960631/year=2025/month=03/location-2960631-20250330.csv.gz,,,,True,True,reference_likely,330,AM,Other Asia,1.3823291248975462
2960655,154,175,"37/47 Lukashin street, Yerevan, Armenia-2930613",40.19366,44.447,pm25,56.0,records/csv.gz/locationid=2960655/year=2025/month=03/location-2960655-20250329.csv.gz,,,,True,True,reference_likely,329,AM,Other Asia,2.09275707239155
3591612,0,250,Sanxay - Attapeu-3561549,14.925784,107.052837,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=3591612/year=2025/month=07/location-3591612-20250709.csv.gz,,,,True,True,lowcost,250,LA,Other Asia,58.56367528560481
8586,341,356,Hualqui-8586,-36.97743148785,-72.932017713268,pm10|pm25|so2,24.0,records/csv.gz/locationid=8586/year=2025/month=07/location-8586-20250703.csv.gz,,chile-sinca,cl,True,True,reference_likely,697,CL,South America,0.6182256997465778
4565419,0,212,Social Welfare Department-4535356,33.6278837,73.0924564,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=4565419/year=2025/month=09/location-4565419-20250917.csv.gz,,,,True,True,lowcost,212,PK,South Asia,5.344792351356165
4565932,0,197,WASA Head Office 1-4535871,33.6022915,73.0560117,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=4565932/year=2025/month=09/location-4565932-20250918.csv.gz,,,,True,True,lowcost,197,PK,South Asia,0.9320875918819297
4767718,0,176,A1 City Housing -4737654,30.185308,66.97113,pm1|pm25|relativehumidity|temperature|um003,15.0,records/csv.gz/locationid=4767718/year=2025/month=10/location-4767718-20251005.csv.gz,,,,True,True,lowcost,176,PK,South Asia,2.5724943205583966
3313824,19,261,Yeghvard Hwy-3283767,40.22546,44.50615,pm25,31.0,records/csv.gz/locationid=3313824/year=2025/month=05/location-3313824-20250511.csv.gz,,,,True,True,reference_likely,280,AM,Other Asia,2.14768286532392
4797640,0,195,Kalayaan Avenue  - South Avenue Intersection-4767617,14.5688,121.01795,pm25,68.0,records/csv.gz/locationid=4797640/year=2025/month=09/location-4797640-20250925.csv.gz,,,,True,True,reference_likely,195,PH,Other Asia,1.3439685371872125
3600183,0,204,"Vapy Secondary School - Vapy, Saravane ມັດທະຍົມສົມບູນ ວາປີ-3570122",15.697405,106.07474,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=3600183/year=2025/month=09/location-3600183-20250917.csv.gz,,,,True,True,lowcost,204,LA,Other Asia,27.60939761499699
2996395,155,338,Northmead Industrial -2966356,-29.763495128515,31.02616268366882,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=2996395/year=2025/month=07/location-2996395-20250716.csv.gz,,,,True,True,lowcost,493,ZA,Sub-Saharan Africa,7.931481296135028
2268,359,361,Quilicura-2268,-33.349626928347,-70.723792612552,pm10|pm25,24.0,records/csv.gz/locationid=2268/year=2025/month=06/location-2268-20250630.csv.gz,,chile-sinca,cl,True,True,reference_likely,720,CL,South America,2.2398301748345033
4946349,0,182,Tema Community 3 SSNIT Flat -4916285,5.620955,-0.0237811,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=4946349/year=2025/month=10/location-4946349-20251002.csv.gz,,,,True,True,lowcost,182,GH,Sub-Saharan Africa,3.11527322973633
3714646,0,291,Samakkhixay - Attapeu-3684586,14.812678,106.829211,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=3714646/year=2025/month=08/location-3714646-20250808.csv.gz,,,,True,True,lowcost,291,LA,Other Asia,60.355736435396246
2960671,154,153,"15/5 Davtashen 10-th street, Yerevan, Armenia-2930611",40.22014,44.48396,pm25,59.0,records/csv.gz/locationid=2960671/year=2025/month=03/location-2960671-20250318.csv.gz,,,,True,True,reference_likely,307,AM,Other Asia,0.48937938436083944
2161290,255,159,An Khánh-2131266,21.0024,105.7181,co|no2|pm10|pm25,24.0,records/csv.gz/locationid=2161290/year=2025/month=03/location-2161290-20250321.csv.gz,,,,True,True,reference_likely,414,VN,Other Asia,2.3266437896303085
9350,363,354,EME M-932172,-28.470340876399,-71.218828907093,pm25|so2,24.0,records/csv.gz/locationid=9350/year=2025/month=06/location-9350-20250627.csv.gz,,chile-sinca,cl,True,True,reference_likely,717,CL,South America,46.404284183273255
4095698,0,162,"TAF City, The Gambia-4065639",13.17941,-16.70753,pm25,20.0,records/csv.gz/locationid=4095698/year=2025/month=06/location-4095698-20250621.csv.gz,,,,True,True,reference_likely,162,GM,Sub-Saharan Africa,3.7973815282856704
9526,343,310,San Pedro-9526,-32.937001,-71.273726,pm10|pm25|so2,12.0,records/csv.gz/locationid=9526/year=2025/month=07/location-9526-20250724.csv.gz,,chile-sinca,cl,True,True,reference_likely,653,CL,South America,6.396548708181688
2812716,251,289,Ritz Palace-2782638,43.22833,76.96028,pm25,39.0,records/csv.gz/locationid=2812716/year=2025/month=05/location-2812716-20250525.csv.gz,,,,True,True,reference_likely,540,KZ,Central Asia,4.7781216452649575
4792428,0,173,District council Office-4762364,29.39692,71.66015,pm1|pm25|relativehumidity|temperature|um003,13.0,records/csv.gz/locationid=4792428/year=2025/month=09/location-4792428-20250925.csv.gz,,,,True,True,lowcost,173,PK,South Asia,1.4612058410268918
3567157,0,223,Nalae - Louangnamtha-3537100,20.536617,101.447461,pm1|pm25|relativehumidity|temperature|um003,3.0,records/csv.gz/locationid=3567157/year=2025/month=09/location-3567157-20250905.csv.gz,,,,True,True,lowcost,223,LA,Other Asia,58.429996705344934
3862442,0,189,KINAQ Cité Verte-3832381,-4.44431,15.25749,pm1|pm25|relativehumidity|temperature|um003,8.0,records/csv.gz/locationid=3862442/year=2025/month=08/location-3862442-20250802.csv.gz,,,,True,True,lowcost,189,CD,Sub-Saharan Africa,14.392105603277317
2999471,146,338,La Lucia -2969427,-29.7565448,31.0567579,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=2999471/year=2025/month=07/location-2999471-20250716.csv.gz,,,,True,True,lowcost,484,ZA,Sub-Saharan Africa,10.584448071938567
9348,344,321,Cuerpo de Bomberos -932171,-32.885091,-71.246854,pm10|pm25|so2,24.0,records/csv.gz/locationid=9348/year=2025/month=07/location-9348-20250720.csv.gz,,chile-sinca,cl,True,True,reference_likely,665,CL,South America,0.2619936579861496
2960664,154,365,"2 Tsitsernakaberd street, Yerevan, Armenia-2930592",40.1814,44.48077,pm25,41.0,records/csv.gz/locationid=2960664/year=2025/month=07/location-2960664-20250702.csv.gz,,,,True,True,reference_likely,519,AM,Other Asia,2.1578827499413755
3612965,0,283,"Phonmi Secondary School - Viengkham, Vientiane Province ມັດທະຍົມສົມບຸນ ໂພນໝີ-3582908",18.48451,102.485942,pm1|pm25|relativehumidity|temperature|um003,7.0,records/csv.gz/locationid=3612965/year=2025/month=07/location-3612965-20250730.csv.gz,,,,True,True,lowcost,283,LA,Other Asia,48.97813799592293
4797647,0,195,Marikina Sports Complex-4767607,14.6341,121.09803,pm25,68.0,records/csv.gz/locationid=4797647/year=2025/month=09/location-4797647-20250925.csv.gz,,,,True,True,reference_likely,195,PH,Other Asia,1.543380683265838
4854513,0,157,IAS Grw-4824448,32.101596,74.202594,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=4854513/year=2025/month=09/location-4854513-20250920.csv.gz,,,,True,True,lowcost,157,PK,South Asia,6.188350888855291
2960156,164,338,"Felixton, KZN, ZA.-2930118",-28.829229,31.893536,pm1|pm25|relativehumidity|temperature|um003,23.0,records/csv.gz/locationid=2960156/year=2025/month=07/location-2960156-20250716.csv.gz,,,,True,True,lowcost,502,ZA,Sub-Saharan Africa,4.67893508807025
846,360,361,Cerro Navia-846,-33.433089610143,-70.732147868717,pm10|pm25,24.0,records/csv.gz/locationid=846/year=2025/month=06/location-846-20250630.csv.gz,,chile-sinca,cl,True,True,reference_likely,721,CL,South America,1.3899924157431147
3597971,0,291,Xamneua - Houaphan-3567917,20.413807,104.050733,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=3597971/year=2025/month=07/location-3597971-20250731.csv.gz,,,,True,True,lowcost,291,LA,Other Asia,0.6633764647774719
3624655,0,239,"Sivilay Secondary School - Xaybouathong, Khammouane ມັດທະຍົມສົມບູນ ສີວິໄລ-3594592",17.171532,105.4273,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=3624655/year=2025/month=07/location-3624655-20250705.csv.gz,,,,True,True,lowcost,239,LA,Other Asia,68.68073254480652
4337378,0,166,Pharmacie Analya-4307327,5.402,-3.962,co|no2|o3|pm10|pm25|relativehumidity|temperature,24.0,records/csv.gz/locationid=4337378/year=2025/month=09/location-4337378-20250904.csv.gz,,,,True,True,reference_likely,166,CI,Sub-Saharan Africa,6.170117261035691
4844639,0,191,Baruun 4 zam - 2-4814576,47.91576,106.89403,pm25,37.0,records/csv.gz/locationid=4844639/year=2025/month=09/location-4844639-20250927.csv.gz,,,,True,True,reference_likely,191,MN,Other Asia,1.2033127001984476
4337373,0,151,AIRQ_11698-4307325,5.362,-3.948,co|no2|o3|pm10|pm25|relativehumidity|temperature,24.0,records/csv.gz/locationid=4337373/year=2025/month=05/location-4337373-20250514.csv.gz,,,,True,True,reference_likely,151,CI,Sub-Saharan Africa,6.000925599784104
2960645,154,365,"27/3 Arshakunyats street, Yerevan, Armenia-2930625",40.15765,44.50447,pm25,40.0,records/csv.gz/locationid=2960645/year=2025/month=07/location-2960645-20250702.csv.gz,,,,True,True,reference_likely,519,AM,Other Asia,2.2684246591232826
3783738,0,284,"Artsaphone Secondary School - Artsaphone, Savannakhet ມັດທະຍົມສົມບູນ ອາດສະພອນ-3753676",16.844674,105.33638,pm1|pm25|relativehumidity|temperature|um003,24.0,records/csv.gz/locationid=3783738/year=2025/month=08/location-3783738-20250812.csv.gz,,,,True,True,lowcost,284,LA,Other Asia,41.57164440705452
3714643,0,216,Paksxong - Champasack-3684583,15.181714,106.217852,pm1|pm25|relativehumidity|temperature|um003,23.0,records/csv.gz/locationid=3714643/year=2025/month=08/location-3714643-20250825.csv.gz,,,,True,True,lowcost,216,LA,Other Asia,32.02552845512104
