gww_id,name,reservoir,country,iso3,lat,lon,capacity_mw,latest_month,area_km2,area_anomaly,area_anomaly_3mo,precip_12mo_anomaly,pred_gen_anomaly,pred_gen_anomaly_lo,pred_gen_anomaly_hi,pred_gen_anomaly_3mo,has_generation_truth,confidence,match_method
84212,Jarvis (Hinckley),,USA,USA,43.3121,-75.109,9.0,2026-05,9.11,-0.116,-0.167,-0.072,-0.114,-0.485,0.519,-0.178,True,short residence time (weak area signal),hydrolakes_pour
82103,Norway Point Hydropower Project,,USA,USA,45.1025,-83.5189,6.1,2026-05,5.04,0.045,0.136,0.107,0.243,-0.406,0.733,0.124,True,short residence time (weak area signal),hydrolakes_pour
82543,Tysso II,,Norway,NOR,60.129931,6.641965,224.0,2026-05,7.05,0.054,0.017,-0.053,0.057,-0.27,0.427,-0.052,False,short residence time (weak area signal),hydrolakes_pour
86057,Anderson Ranch,Anderson Ranch,USA,USA,43.357066,-115.451517,40.0,2026-05,18.29,0.16,0.066,0.043,0.054,-0.479,0.635,0.072,True,carry-over storage (validated class),hydrolakes_pour
84092,Yayangshan Dam,崖羊山水库,China,CHN,23.1008,101.3947,120.0,2026-05,6.07,0.096,0.124,0.243,0.19,-0.372,0.792,0.151,False,unknown residence time,gww_polygon
83127,Yele Asphalt,,China,CHN,28.92,102.22,240.0,2026-05,4.91,0.07,-0.005,0.044,0.095,-0.438,0.642,0.057,False,unknown residence time,gww_polygon
85236,Gelantan Dam,戈兰滩水库,China,CHN,22.7049,102.0574,675.0,2026-05,8.6,0.057,0.113,0.243,0.202,-0.348,0.754,0.15,False,unknown residence time,gww_polygon
84505,Edenville,,USA,USA,43.814,-84.3767,4.8,2026-05,1.0,-0.924,-0.484,0.025,-0.525,-0.926,0.121,-0.435,True,carry-over storage (validated class),hydrolakes_pour
82112,ANGOSTURA,,Chile,CHL,-37.7103,-71.8169,324.0,2026-05,6.38,0.004,0.21,-0.179,0.039,-0.401,0.651,0.05,False,unknown residence time,gww_polygon
84661,Black Butte,Black Butte Lake,USA,USA,39.814905,-122.332335,6.1,2026-05,12.12,0.032,0.011,-0.11,-0.27,-0.817,0.249,-0.171,True,short residence time (weak area signal),hydrolakes_pour
85223,Leesville,,USA,USA,37.0933,-79.4025,40.0,2026-05,9.08,-0.049,0.002,-0.096,-0.214,-0.557,0.15,-0.2,True,short residence time (weak area signal),hydrolakes_pour
84100,Zvornik Hydroelectric Power Plant Serbia - Zvornik Hydroelectric Power Plant Serbia,,Serbia,SRB,44.3679,19.1067,96.0,2026-05,8.65,0.001,-0.016,0.112,0.125,-0.21,0.473,0.165,False,short residence time (weak area signal),hydrolakes_pour
83812,Gulf Island,,USA,USA,44.152854,-70.209378,30.6,2026-05,7.93,-0.011,0.04,-0.116,0.028,-0.316,0.389,-0.031,True,short residence time (weak area signal),hydrolakes_pour
86045,Letsi Letsi G1 - Letsi Hydroelectric Power Plant Sweden,,Sweden,SWE,66.503203,20.380167,435.0,2026-05,17.99,0.065,0.019,0.236,0.193,-0.202,0.628,0.27,False,short residence time (weak area signal),hydrolakes_pour
85437,Philpott Lake,Philpott Reservoir,USA,USA,36.7803,-80.0281,14.0,2026-05,9.85,0.024,0.021,-0.091,-0.214,-0.686,0.243,-0.188,True,carry-over storage (validated class),hydrolakes_pour
82830,High Falls (WI),Johnson Falls Reservoir,USA,USA,45.2794,-88.1997,7.0,2026-05,5.72,0.016,0.064,0.116,0.119,-0.447,0.654,0.092,True,short residence time (weak area signal),gww_polygon
83646,SALAL I & II,,India,IND,33.142,74.8097,690.0,2026-05,5.56,-0.094,-0.049,0.32,0.053,-0.285,0.574,0.02,False,short residence time (weak area signal),hydrolakes_pour
85213,Jean-Lesage (Manic-2),,Canada,CAN,49.3213,-68.3467,1648.0,2026-05,12.49,-0.005,0.045,0.608,0.561,-0.202,0.845,0.546,False,short residence time (weak area signal),hydrolakes_pour
86046,Liffey Scheme / Poulaphouca,,Ireland,IRL,53.1233,-6.5058,38.0,2026-05,18.57,0.01,-0.008,0.19,0.112,-0.367,0.513,0.157,False,unknown residence time,gww_polygon
84450,Rhinelander Mill,Rhinelander,USA,USA,45.6394,-89.4205,2.0,2026-05,8.58,0.009,0.04,0.132,0.124,-0.422,0.671,0.127,True,short residence time (weak area signal),hydrolakes_pour
83532,K?l?Ã§kaya Dam,,Turkey,TUR,40.242,38.1859,124.0,2026-05,5.62,-0.384,-0.517,0.303,-0.026,-0.533,0.512,-0.181,False,carry-over storage (validated class),hydrolakes_pour
83898,Zhinvali Hydroelectric Power Plant Georgia,,Georgia,GEO,42.1349,44.7721,130.0,2026-05,9.56,-0.038,-0.096,0.16,0.152,-0.286,0.576,0.077,False,carry-over storage (validated class),hydrolakes_pour
86077,ÃzlÃ¼ce Dam,,Turkey,TUR,39.1278,40.0855,170.0,2026-05,18.99,-0.07,-0.026,0.238,0.329,-0.318,0.987,0.211,False,carry-over storage (validated class),hydrolakes_pour
85302,Roznow Roznow Hydroelectric Power Plant Poland - Roznow Hydroelectric Power Plant Poland,,Poland,POL,49.7614,20.6631,50.0,2026-05,11.69,-0.039,0.012,-0.146,-0.211,-0.581,0.159,-0.141,False,short residence time (weak area signal),hydrolakes_pour
83112,Spandaryan,,Armenia,ARM,39.6494,45.85,76.0,2026-05,5.55,-0.055,-0.123,0.317,0.211,-0.502,0.862,0.042,False,carry-over storage (validated class),hydrolakes_pour
85382,Harris Hydro,Harris,USA,USA,45.4592,-69.8658,76.4,2026-05,13.23,-0.005,0.012,-0.095,0.046,-0.323,0.415,0.013,True,short residence time (weak area signal),hydrolakes_pour
84638,Detroit,Detroit Lake,USA,USA,44.7224,-122.2511,100.0,2026-05,12.37,0.016,0.004,-0.13,-0.135,-0.49,0.213,-0.147,True,carry-over storage (validated class),hydrolakes_pour
61931,Browns Falls,,USA,USA,44.211407,-75.059441,21.0,2026-05,0.51,0.035,0.021,-0.032,0.065,-0.415,0.507,-0.009,True,unknown residence time,gww_polygon
85805,Gongzui,,China,CHN,29.31,103.48,770.0,2026-05,11.35,-0.084,-0.063,0.057,0.091,-0.419,0.546,0.056,False,short residence time (weak area signal),hydrolakes_pour
85392,New Hogan Power Plant,New Hogan Lake,USA,USA,38.149582,-120.814942,3.0,2026-05,12.95,0.137,0.144,-0.047,-0.044,-0.816,0.668,0.027,True,carry-over storage (validated class),hydrolakes_pour
84663,Seymareh,,Iran,IRN,33.2923,47.1982,480.0,2026-05,15.38,0.43,0.368,0.108,0.501,-0.205,1.132,0.406,False,unknown residence time,gww_polygon
83664,Pengshui,彭水水库,China,CHN,29.2,108.2,1750.0,2026-05,7.6,0.053,0.05,0.251,0.108,-0.375,0.635,0.124,False,unknown residence time,gww_polygon
83176,Perris,,USA,USA,33.8361,-117.1831,8.0,2026-05,8.79,0.124,0.134,0.182,0.306,-1.089,1.443,0.259,True,carry-over storage (validated class),hydrolakes_pour
85619,Uiam,,South Korea,KOR,37.836,127.6779,48.0,2026-05,13.31,-0.006,0.003,0.12,0.058,-0.344,0.463,0.089,False,short residence time (weak area signal),hydrolakes_pour
84181,Hasan U?urlu Dam,,Turkey,TUR,40.9367,36.6493,500.0,2026-05,10.3,0.04,0.022,0.359,0.667,-0.136,1.303,0.495,False,short residence time (weak area signal),hydrolakes_pour
83510,Miboro,Miboroko,Japan,JPN,36.1379,136.9104,215.0,2026-05,5.8,-0.128,-0.127,0.561,0.343,-0.398,0.813,0.489,False,carry-over storage (validated class),hydrolakes_pour
85825,McPhee,McPhee,USA,USA,37.57522,-108.574002,1.2,2026-05,10.75,-0.221,-0.182,0.104,-0.135,-0.822,0.344,-0.165,True,carry-over storage (validated class),hydrolakes_pour
84195,Mainskaya HPP,Sayano-Shushenskoye,Russia,RUS,52.9704,91.4955,321.0,2026-05,9.62,0.013,0.046,0.025,-0.018,-0.328,0.3,-0.0,False,short residence time (weak area signal),gww_polygon
84702,GRADO I 1,,Spain,ESP,42.164001,0.241,46.0,2026-05,11.66,0.011,0.003,0.159,0.12,-0.43,0.737,0.196,False,carry-over storage (validated class),hydrolakes_pour
84198,Chivor,,Colombia,COL,4.9008,-73.2969,1000.0,2026-05,8.46,0.068,0.046,0.026,0.005,-0.346,0.676,0.069,False,carry-over storage (validated class),hydrolakes_pour
83179,Flambeau Hydroelectric Station,Diaryland Reservoir,USA,USA,45.491826,-91.047211,31.0,2026-05,7.34,0.01,0.044,0.144,0.148,-0.311,0.572,0.099,True,short residence time (weak area signal),hydrolakes_pour
83668,Alcova,Alcova,USA,USA,42.548412,-106.717536,41.4,2026-05,8.88,0.01,0.001,0.088,-0.042,-0.495,0.559,-0.002,True,short residence time (weak area signal),hydrolakes_pour
86037,Taivalkoski,,Finland,FIN,65.931,24.714001,133.0,2026-05,16.07,0.017,0.023,0.266,0.07,-0.364,0.411,0.201,False,short residence time (weak area signal),hydrolakes_pour
62152,Collywobbles,,South Africa,ZAF,-31.99942907,28.58807093,42.0,2026-05,0.5,-0.17,-0.162,-0.153,-0.271,-0.803,0.2,-0.202,False,unknown residence time,gww_polygon
83519,Guernsey,Guernsey,USA,USA,42.289868,-104.760634,6.4,2026-05,6.55,-0.087,-0.027,0.084,-0.046,-0.603,0.741,0.008,True,short residence time (weak area signal),hydrolakes_pour
82385,Hpp mariselu / MÄriÈelu ,,Romania,ROU,46.6679,23.059,221.0,2026-05,6.21,0.053,0.074,-0.102,-0.039,-0.43,0.315,0.085,False,short residence time (weak area signal),hydrolakes_pour
83808,Cameron Falls - OPG,,Canada,CAN,49.1536,-88.3457,92.0,2026-05,9.47,0.029,0.062,0.25,0.241,-0.184,0.584,0.205,False,short residence time (weak area signal),gww_polygon
83662,Olden,,Sweden,SWE,63.74985,13.54035,116.0,2026-05,9.34,-0.024,0.048,-0.071,-0.039,-0.474,0.427,0.036,False,carry-over storage (validated class),hydrolakes_pour
85446,Ipotesti,,Romania,ROU,44.26625,24.400417,53.0,2026-05,14.89,0.012,0.005,0.066,-0.036,-0.408,0.349,0.162,False,short residence time (weak area signal),gww_polygon
84690,Hells Canyon,Hells Canyon Reservoir,USA,USA,45.2439,-116.7008,411.1,2026-05,8.42,-0.021,-0.026,0.021,0.038,-0.336,0.353,0.036,True,unknown residence time,gww_polygon
85448,Holcombe,,USA,USA,45.223611,-91.127222,33.9,2026-05,12.47,-0.004,0.025,0.145,0.121,-0.358,0.558,0.1,True,short residence time (weak area signal),hydrolakes_pour
82812,Woodward Power Plant,,USA,USA,37.860653,-120.879153,2.8,2026-05,6.79,0.005,0.02,-0.047,-0.156,-1.0,0.698,-0.104,True,short residence time (weak area signal),hydrolakes_pour
84124,School Street,,USA,USA,42.78498,-73.707983,68.3,2026-05,7.2,0.029,0.086,-0.104,0.013,-0.285,0.381,0.019,True,short residence time (weak area signal),hydrolakes_pour
61663,Tennessee Creek,Wolf Creek Lake,USA,USA,35.2139,-83.0028,10.8,2026-05,0.56,0.087,0.039,-0.092,-0.234,-0.811,0.371,-0.29,True,unknown residence time,gww_polygon
83807,Lucky Peak Power Plant Project,Lucky Peak Lake,USA,USA,43.528,-116.0583,101.2,2026-05,9.03,0.108,0.108,0.039,0.118,-0.349,0.698,0.078,True,carry-over storage (validated class),hydrolakes_pour
83158,Harriman,,USA,USA,42.7936,-72.9144,33.6,2026-05,7.46,0.026,0.051,-0.122,-0.012,-0.48,0.413,-0.005,True,carry-over storage (validated class),hydrolakes_pour
85153,Grundfors,,Sweden,SWE,64.9654,17.5797,100.0,2026-05,12.23,0.003,-0.046,0.139,0.094,-0.316,0.528,0.131,False,short residence time (weak area signal),hydrolakes_pour
82422,CheLotru_LOTR1_CA - Lotru-Ciunget Hydroelectric Power Plant Romania,,Romania,ROU,45.446999,23.768,510.0,2026-05,7.54,0.003,0.047,-0.049,0.016,-0.245,0.377,0.108,False,short residence time (weak area signal),hydrolakes_pour
69382,Johnsonville Dam,,USA,USA,42.920374,-73.508886,4.0,2026-05,0.69,-0.062,-0.068,-0.129,-0.033,-0.458,0.402,-0.025,True,unknown residence time,gww_polygon
77471,Flint River,,USA,USA,31.6,-84.1376,5.4,2026-05,2.02,-0.11,-0.091,-0.09,-0.233,-0.546,0.261,-0.291,True,short residence time (weak area signal),hydrolakes_pour
90539,Kossou,Kossour Reservoir,Ivory Coast,CIV,7.030774227,-5.47339244,175.5,2026-05,418.04,-0.009,0.01,0.114,0.153,-0.412,0.658,0.097,False,carry-over storage (validated class),hydrolakes_pour
88617,Morris Sheppard,Possum Kingdom,USA,USA,32.872476,-98.425984,25.0,2026-05,57.13,0.007,0.011,0.069,0.096,-0.562,0.807,-0.005,True,carry-over storage (validated class),hydrolakes_pour
64697,Deanie,,United Kingdom,GBR,57.4075,-4.84416667,38.0,2026-05,0.78,0.087,-0.016,0.099,0.042,-0.373,0.493,0.075,False,unknown residence time,gww_polygon
88624,Yunfeng,,China,CHN,41.38,126.51,800.0,2026-05,50.5,-0.109,-0.003,0.161,0.052,-0.35,0.497,0.189,False,carry-over storage (validated class),hydrolakes_pour
77487,Cheoah,,USA,USA,35.4478,-83.9383,265.0,2026-05,1.84,0.008,-0.006,-0.092,-0.104,-0.493,0.227,-0.174,True,short residence time (weak area signal),hydrolakes_pour
77488,VittjÃ¤rv Vittjarv Hydroelectric Power Station Sweden - Vittjarv Hydroelectric Power Station Sweden,,Sweden,SWE,65.8460275,21.5538235,33.0,2026-05,2.73,0.124,0.312,0.2,0.18,-0.321,0.741,0.209,False,short residence time (weak area signal),hydrolakes_pour
77504,Morrow Point,Morrow Point,USA,USA,38.451753,-107.539299,173.2,2026-05,2.09,-0.003,0.005,0.065,-0.06,-0.433,0.362,-0.0,True,short residence time (weak area signal),gww_polygon
88598,Skogfoss,Sundvatnet,Norway,NOR,69.372953,29.694029,48.0,2026-05,63.9,0.01,-0.044,0.16,0.041,-0.384,0.474,0.086,False,short residence time (weak area signal),hydrolakes_pour
77534,Pelton,Simtustus Lake,USA,USA,44.694374,-121.231379,109.8,2026-05,1.76,0.011,0.015,-0.184,-0.145,-0.421,0.071,-0.132,True,short residence time (weak area signal),hydrolakes_pour
90216,Malpaso,Malpaso,Mexico,MEX,17.1806,-93.5973,1080.0,2026-05,216.89,-0.17,-0.096,0.021,-0.142,-0.56,0.351,-0.213,False,carry-over storage (validated class),hydrolakes_pour
77470,Necaxa,,Mexico,MEX,20.2171,-97.9872,109.0,2026-05,1.62,0.201,0.448,0.059,0.501,-0.433,1.271,0.577,False,short residence time (weak area signal),hydrolakes_pour
77418,Jeffrey,,USA,USA,40.959405,-100.397905,30.6,2026-05,2.06,0.013,0.063,0.092,-0.101,-0.514,0.589,-0.028,True,short residence time (weak area signal),hydrolakes_pour
90213,HAMPI,Tungabhadra,India,IND,15.2615,76.3379,72.0,2026-05,55.5,-0.185,-0.028,0.239,0.128,-0.511,0.821,0.097,False,carry-over storage (validated class),hydrolakes_pour
77325,Raasakka,,Finland,FIN,65.33444444,25.41166667,64.0,2026-05,2.46,0.01,0.054,0.251,0.069,-0.386,0.762,0.298,False,short residence time (weak area signal),hydrolakes_pour
88626,Plutarco ElÃ­as Calles (El Novillo),Novillo,Mexico,MEX,28.978,-109.642,135.0,2026-05,33.58,-0.346,-0.237,0.167,-0.379,-0.945,0.251,-0.396,False,carry-over storage (validated class),hydrolakes_pour
88633,Navajo Dam,Navajo,USA,USA,36.8061,-107.6131,30.0,2026-05,39.4,-0.136,-0.121,0.05,-0.155,-0.565,0.238,-0.184,True,carry-over storage (validated class),hydrolakes_pour
88629,J P Priest,J. Percy Priest Lake,USA,USA,36.1564,-86.6186,28.0,2026-05,51.23,-0.075,-0.042,-0.108,-0.315,-0.918,0.272,-0.325,True,carry-over storage (validated class),hydrolakes_pour
77374,Ruskin,,Canada,CAN,49.195,-122.4083,105.0,2026-05,2.76,0.029,0.007,0.175,0.112,-0.267,0.337,0.149,False,short residence time (weak area signal),hydrolakes_pour
88628,Strathcona,,Canada,CAN,49.9981,-125.5856,64.0,2026-05,63.36,0.026,0.019,-0.04,-0.074,-0.495,0.387,-0.086,False,carry-over storage (validated class),hydrolakes_pour
77401,Parteboda,,Sweden,SWE,62.517539,15.691329,30.0,2026-05,2.59,0.007,0.027,0.052,0.006,-0.405,0.371,0.008,False,short residence time (weak area signal),hydrolakes_pour
77358,Rapides-des-Ãles,,Canada,CAN,47.5768,-79.3546,176.0,2026-05,2.34,0.06,0.09,0.264,0.237,-0.155,0.719,0.118,False,unknown residence time,gww_polygon
88585,ALICURA,Alicura,Argentina,ARG,-40.58,-70.7489,1050.0,2026-05,61.42,-0.021,-0.019,-0.151,-0.046,-0.34,0.279,-0.02,False,carry-over storage (validated class),hydrolakes_pour
77761,Edensforsen,,Sweden,SWE,63.68385,17.00645,60.0,2026-05,2.91,-0.011,0.039,0.089,0.1,-0.314,0.433,0.077,False,short residence time (weak area signal),hydrolakes_pour
88193,Vessingfoss,Nesjoen,Norway,NOR,62.996363,11.826643,40.0,2026-05,64.49,0.087,0.021,-0.189,-0.018,-0.493,0.406,-0.067,False,carry-over storage (validated class),hydrolakes_pour
88189,Sveg Sveg Hydroelectric Power Plant Sweden - Sveg Hydroelectric Power Plant Sweden,,Sweden,SWE,62.01812,14.2453105,35.5,2026-05,52.04,0.002,0.042,0.02,-0.06,-0.409,0.348,-0.033,False,short residence time (weak area signal),hydrolakes_pour
77775,Potpec Hydroelectric Power Plant Serbia - Potpec Hydroelectric Power Plant Serbia,Потпећко језеро,Serbia,SRB,43.5228,19.5768,51.0,2026-05,1.82,-0.056,-0.054,0.124,0.069,-0.312,0.379,0.158,False,unknown residence time,gww_polygon
77818,Loud,Five Channels Dam Pond,USA,USA,44.4631,-83.7208,4.0,2026-05,2.4,0.013,0.035,0.048,0.222,-0.314,0.553,0.058,True,short residence time (weak area signal),gww_polygon
88187,Soyang gang,,South Korea,KOR,37.9445,127.8115,200.0,2026-05,44.06,0.054,0.047,0.12,0.15,-0.34,0.698,0.164,False,carry-over storage (validated class),hydrolakes_pour
88196,Tenkiller Ferry,Tenkiller Lake,USA,USA,35.595,-95.0511,39.0,2026-05,50.63,-0.011,-0.022,-0.003,-0.146,-0.685,0.369,-0.139,True,carry-over storage (validated class),hydrolakes_pour
88185,PANCHET,Panchet Hill Reservoir,India,IND,23.6815,86.7473,80.0,2026-05,43.14,0.204,0.22,0.356,0.378,-0.386,1.171,0.347,False,short residence time (weak area signal),hydrolakes_pour
77843,Taio S.Giustina Mezzocorona UP_NOCE_1,,Italy,ITA,46.326132,11.063244,161.0,2026-05,2.49,-0.052,-0.044,-0.027,-0.136,-0.588,0.125,-0.064,False,short residence time (weak area signal),hydrolakes_pour
64120,North Gorham,,USA,USA,43.802517,-70.44992,2.2,2026-05,0.7,0.032,0.03,-0.142,-0.191,-0.692,0.385,-0.224,True,unknown residence time,gww_polygon
77847,Diablo,,USA,USA,48.713853,-121.131736,182.4,2026-05,2.73,-0.007,0.001,0.004,-0.009,-0.36,0.296,0.012,True,short residence time (weak area signal),hydrolakes_pour
88172,High Rock Hydro,High Rock Lake,USA,USA,35.6008,-80.2339,33.0,2026-05,40.38,-0.069,-0.045,-0.089,-0.287,-0.692,0.185,-0.279,True,short residence time (weak area signal),hydrolakes_pour
77836,Alexander,Alexander Lake,USA,USA,45.1875,-89.7553,4.2,2026-05,2.49,0.003,0.063,0.084,0.047,-0.556,0.543,0.033,True,unknown residence time,gww_polygon
77755,Amir Kabir,,Iran,IRN,35.9564,51.089,90.0,2026-05,2.75,-0.134,-0.348,0.073,-0.394,-0.849,0.428,-0.493,False,short residence time (weak area signal),hydrolakes_pour
90237,Kettle,Stephens,Canada,CAN,56.3817,-94.6346,1220.0,2026-05,350.19,0.076,0.099,0.157,0.145,-0.166,0.307,0.166,False,short residence time (weak area signal),hydrolakes_pour
69710,Alexander,,Canada,CAN,49.1355,-88.358,69.0,2026-05,0.99,0.094,0.149,0.25,0.213,-0.169,0.505,0.298,False,short residence time (weak area signal),gww_polygon
90228,BANSAGAR (I),Bansagar Lake,India,IND,24.1917,81.2875,405.0,2026-05,347.0,0.223,0.291,0.302,0.463,-0.31,1.403,0.508,False,carry-over storage (validated class),hydrolakes_pour
77640,Bowman,Bowman Lake,USA,USA,39.448352,-120.653417,3.6,2026-05,3.21,0.058,0.062,-0.009,-0.065,-0.692,0.488,-0.01,True,short residence time (weak area signal),hydrolakes_pour
88220,Wanapum,Rock Island Pool,USA,USA,46.8731,-119.9703,2887.4,2026-05,58.83,0.01,0.014,0.062,0.024,-0.242,0.303,0.077,True,unknown residence time,gww_polygon
69492,Williams Hydro,Kennebec River Reservoir,USA,USA,44.9589,-69.8703,13.0,2026-05,1.03,0.059,0.073,-0.095,0.021,-0.429,0.4,-0.007,True,unknown residence time,gww_polygon
77648,Mosinee Mill,Half Moon Lake,USA,USA,44.7881,-89.6917,3.4,2026-05,2.25,-0.008,0.01,0.084,0.077,-0.585,0.577,0.023,True,unknown residence time,gww_polygon
88218,Boyabat Dam,Boyabat Baraj Gölü,Turkey,TUR,41.3391,35.0033,513.0,2026-05,57.5,0.217,0.136,0.48,0.608,-0.135,1.311,0.377,False,unknown residence time,gww_polygon
77712,Constantine,,USA,USA,41.8436,-85.6694,1.2,2026-05,1.78,0.035,0.171,-0.005,0.016,-0.616,0.598,-0.063,True,short residence time (weak area signal),hydrolakes_pour
69462,Mareges MAREGES - Mareges Hydroelectric Power Station France,,France,FRA,45.39171,2.36446,180.0,2026-05,0.79,-0.003,0.026,-0.056,-0.089,-0.416,0.241,0.037,False,short residence time (weak area signal),hydrolakes_pour
88640,Trinity,Clair Engle Lake,USA,USA,40.797296,-122.762553,140.0,2026-05,59.71,0.137,0.122,-0.123,0.131,-0.385,0.618,0.121,True,carry-over storage (validated class),hydrolakes_pour
69981,Boardman,,USA,USA,44.734167,-85.61667,1.0,2026-05,1.25,0.016,0.103,0.119,0.209,-0.352,0.665,0.095,True,short residence time (weak area signal),hydrolakes_pour
88784,Lewisville,Lewisville Lake,USA,USA,33.068473,-96.963806,2.8,2026-05,80.75,0.025,0.022,0.038,0.082,-1.118,1.313,0.042,True,carry-over storage (validated class),hydrolakes_pour
76645,Å½ilina,,Slovakia,SVK,49.21553,18.77683,72.0,2026-05,2.22,0.002,-0.011,-0.12,-0.19,-0.478,0.06,-0.144,False,short residence time (weak area signal),hydrolakes_pour
76647,Cheboygan,,USA,USA,45.637537,-84.481387,1.5,2026-05,1.72,0.062,0.113,0.115,0.185,-0.479,0.803,0.075,True,short residence time (weak area signal),hydrolakes_pour
88786,Cordell Hull,,USA,USA,36.289539,-85.94416,99.9,2026-05,40.6,-0.026,-0.033,-0.08,-0.127,-0.584,0.407,-0.236,True,short residence time (weak area signal),gww_polygon
76678,Scott Flat,,USA,USA,39.272108,-120.932508,1.0,2026-05,2.82,0.026,0.03,-0.009,-0.145,-0.648,0.372,-0.076,True,short residence time (weak area signal),hydrolakes_pour
69977,Waipapa,,New Zealand,NZL,-38.292,175.6835,54.0,2026-05,1.2,0.09,0.028,-0.016,-0.082,-0.435,0.318,-0.09,False,short residence time (weak area signal),hydrolakes_pour
76685,Latyan,,Iran,IRN,35.7898,51.6785,45.0,2026-05,2.88,0.094,-0.213,0.073,-0.118,-0.752,0.837,-0.352,False,short residence time (weak area signal),hydrolakes_pour
